index,City,State,population,minimum_age_x,minimum_age_y,Hispanic,White,Black,Native,Asian,Pacific,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Employed,Unemployment,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Mean,Median,Stdev
8112,Falfurrias,TX,306152,0.0,80.0,92.9,5.1,0.1,0.0,1.9,0.0,39.6,57.8,19.6,32.4,25.3,11.1,11.5,2416,19.8,84.0,10.8,0.1,2.0,0.1,3.1,20.3,72.8,20.9,6.3,0.0,22741.0,3037.0,13179.0,1824.0,30646.5,19923.5,35443.0
8128,Fallon,NV,1073160,0.0,80.0,13.1,74.6,2.1,4.4,2.7,0.3,15.9,20.8,29.7,20.9,20.5,14.7,14.2,9274,11.9,81.8,11.0,0.1,2.2,1.5,3.4,19.3,68.2,24.2,7.5,0.1,47415.0,2549.0,24202.0,1180.0,58705.666666666664,125191.33333333333,46195.333333333336
8130,Falls Church,VA,5028364,0.0,80.0,9.7,72.6,2.1,0.0,11.4,0.0,2.7,2.8,74.0,9.9,12.1,2.4,1.5,7347,4.2,57.0,7.9,22.2,3.0,2.6,7.3,29.4,60.6,32.1,7.3,0.0,120522.0,7243.0,65600.0,5025.0,114352.75,152513.58333333334,64452.583333333336
8160,Faribault,MN,1282380,0.0,80.0,7.8,84.4,3.8,0.5,2.3,0.1,11.4,16.0,35.9,17.9,20.9,9.9,15.4,33503,5.6,72.5,7.5,0.7,4.1,2.1,13.2,22.7,82.4,10.8,6.5,0.3,59598.0,2035.0,26660.0,727.0,59060.333333333336,50686.333333333336,43050.333333333336
8169,Farmersville,IL,41844,0.0,80.0,1.6,88.1,8.8,0.2,0.5,0.0,14.8,19.7,32.4,20.3,24.0,9.4,13.8,9604,5.4,87.0,7.0,0.4,1.9,0.5,3.2,24.3,74.9,17.1,7.9,0.1,46966.0,1701.0,19866.0,2043.0,47463.0,37999.0,43114.5
8189,Farmington,NM,2503424,0.0,80.0,19.6,41.0,0.5,36.3,0.5,0.1,20.1,26.0,27.1,20.0,25.6,15.6,11.7,51561,9.2,84.5,9.2,0.3,1.9,1.2,2.9,23.1,76.5,19.4,3.8,0.3,48671.0,1608.0,22460.0,704.0,65307.75,51599.25,53286.0
8245,Federalsburg,MD,274956,0.0,80.0,5.199999999999999,71.0,20.65,0.05,0.75,0.0,32.3,53.4,57.4,43.0,44.2,26.5,28.9,30660,19.200000000000003,80.80000000000001,10.35,0.9,2.2,2.0,3.65,28.85,74.35,17.9,7.6,0.2,49779.0,2069.0,26406.5,1275.5,50233.5,38366.5,46276.5
8277,Ferdinand,IN,196900,0.0,80.0,2.7,95.4,0.6,0.2,0.3,0.1,10.8,15.5,28.1,14.1,22.1,11.8,23.8,10060,5.6,85.9,8.2,0.1,1.2,1.0,3.6,27.1,86.3,6.9,6.7,0.1,55247.0,2532.0,24936.0,1066.0,51358.0,44461.0,32748.0
8282,Fernandina Beach,FL,1335752,0.0,80.0,3.7,87.2,6.4,0.3,0.9,0.0,12.9,19.1,31.3,19.4,23.3,12.5,13.5,31605,9.8,80.9,11.4,0.2,1.5,2.8,3.1,29.0,81.0,13.5,5.4,0.1,54116.0,2461.0,28670.0,1793.0,66992.0,45766.666666666664,51463.666666666664
8288,Fernley,NV,857560,0.0,80.0,15.6,76.7,0.8,2.3,1.3,0.1,16.5,22.0,24.6,19.2,25.6,15.0,15.7,19958,13.6,80.3,13.4,0.2,1.0,1.9,3.2,31.6,76.8,17.4,5.7,0.1,47255.0,1924.0,23173.0,959.0,48819.0,44246.0,35038.0
8291,Ferriday,LA,425128,0.0,80.0,1.2,57.0,41.1,0.1,0.1,0.1,30.5,43.8,24.7,19.6,25.8,17.0,12.8,7078,11.7,86.6,5.7,0.4,3.3,1.9,2.0,22.1,72.0,21.8,6.1,0.0,29654.0,4145.0,17498.0,1303.0,27334.0,16336.0,24789.0
8299,Fertile,MN,82324,0.0,80.0,5.8,89.0,1.1,1.0,0.8,0.0,13.1,17.4,34.8,16.7,22.6,11.4,14.4,15978,4.6,81.6,8.3,0.5,3.3,1.2,5.1,17.6,75.5,16.5,7.8,0.2,53326.0,1183.0,26766.0,627.0,63901.0,53165.0,48696.0
8301,Festus,MO,1141888,0.0,80.0,1.0,95.6,0.7,0.1,0.0,1.7,14.3,21.1,20.6,16.5,21.7,18.6,22.5,8313,5.4,79.5,14.6,0.7,1.2,0.2,3.7,25.3,83.9,10.5,5.2,0.4,47014.0,2519.0,23772.0,1739.0,64364.0,59038.0,42250.0
8343,Firebaugh,CA,418880,0.0,80.0,51.6,31.2,4.7,0.5,9.6,0.1,26.8,38.2,28.6,19.2,23.2,15.3,13.7,374564,13.2,76.9,12.8,1.3,1.9,2.9,4.2,22.1,75.4,17.8,6.7,0.2,45233.0,692.0,20408.0,258.0,59164.0,56349.0,45351.0
8385,Flandreau,SD,146520,0.0,80.0,3.0,79.1,0.7,12.1,1.7,0.0,14.3,20.2,41.3,13.7,17.2,10.7,17.0,3379,6.1,71.8,5.6,0.0,12.1,2.5,7.9,19.2,66.0,18.6,14.8,0.5,52446.0,3176.0,26918.0,1933.0,72490.0,59654.0,56108.0
8425,Flintville,TN,120604,0.0,80.0,3.0,87.5,5.2,0.2,0.1,0.0,16.7,24.5,26.4,14.0,22.7,10.4,26.5,14232,7.6,84.3,11.6,0.4,1.1,0.5,2.1,28.1,77.8,12.9,9.0,0.2,40389.0,2187.0,21655.0,1229.0,59408.0,56346.0,43459.0
8451,Florence,SC,3828792,0.0,80.0,2.4,53.2,41.5,0.2,1.2,0.0,19.8,28.0,34.1,18.9,25.4,7.9,13.7,58296,12.1,83.9,9.3,0.3,1.2,1.6,3.7,22.8,78.0,16.4,5.5,0.1,42080.0,1211.0,22877.0,638.0,65885.75,110299.875,46370.125
8478,Flushing,MI,1136124,0.0,80.0,3.2,72.5,20.3,0.4,1.0,0.0,20.9,31.4,30.5,19.9,24.8,8.1,16.8,161750,13.2,85.3,8.7,1.2,1.2,0.8,2.9,25.6,83.7,11.4,4.7,0.1,42327.0,575.0,22957.0,301.0,53108.0,41955.25,37850.75
8499,Fond Du Lac,WI,2603084,0.0,80.0,4.8,90.9,1.1,0.4,1.3,0.0,9.2,12.4,29.3,16.8,21.1,10.4,22.5,52846,5.3,81.8,9.1,0.3,3.6,1.4,3.7,20.2,84.0,10.7,5.0,0.3,55473.0,1349.0,27474.0,625.0,72224.5,103872.0,42080.5
8530,Forest,MS,646404,0.0,80.0,0.3,74.7,24.7,0.0,0.1,0.0,23.6,37.3,25.1,14.7,23.0,16.7,20.5,6433,4.8,84.2,10.0,1.2,0.1,2.0,2.5,29.4,75.4,15.2,8.5,0.8,32951.0,5206.0,21050.0,2087.0,54143.0,45514.5,39806.0
8536,Forest City,NC,906004,0.0,80.0,3.9,83.9,10.0,0.3,0.6,0.0,19.9,29.6,27.1,18.0,19.8,11.3,23.8,25033,12.2,80.7,14.0,0.2,1.0,0.9,3.3,24.0,80.4,12.9,6.5,0.2,35630.0,1634.0,19419.0,770.0,35250.666666666664,25941.0,28929.333333333332
8537,Forest City,PA,200332,0.0,80.0,1.7,96.6,0.5,0.2,0.3,0.0,13.0,19.5,27.7,16.5,21.7,14.5,19.5,19048,7.7,82.2,9.3,0.2,2.3,0.7,5.4,27.5,78.3,11.2,10.2,0.3,50477.0,1686.0,25958.0,708.0,58289.0,50510.0,47289.0
8567,Foristell,MO,263956,0.0,80.0,2.2,93.5,1.9,0.3,0.5,0.0,15.0,22.3,25.9,15.7,24.3,15.7,18.4,23857,9.5,83.9,11.2,0.4,0.6,1.1,2.8,34.1,86.2,8.7,5.1,0.1,53718.0,2293.0,22232.0,606.0,107189.0,300000.0,64003.0
8580,Forrest City,AR,874368,0.0,80.0,2.3,41.0,56.4,0.1,0.0,0.0,27.3,36.0,20.9,24.9,21.2,17.3,15.6,2910,17.3,75.9,12.6,0.1,8.3,1.2,1.9,20.7,64.9,25.7,9.4,0.0,28393.0,3099.0,14298.0,970.0,43640.0,28738.5,37623.0
8598,Fort Bragg,CA,634260,0.0,80.0,23.6,66.7,0.6,3.4,1.9,0.2,20.4,28.1,30.3,21.8,24.9,14.0,9.0,36848,12.2,73.7,10.9,0.5,5.5,1.9,7.5,18.9,64.9,19.1,15.4,0.6,42980.0,1757.0,24059.0,1011.0,44250.333333333336,200000.0,30588.0
8602,Fort Buchanan,PR,12628,0.0,80.0,98.6,1.1,0.1,0.0,0.1,0.0,26.9,36.9,46.4,14.9,26.8,6.0,5.9,37469,12.4,82.0,8.2,2.9,2.0,1.2,3.6,26.4,69.4,18.2,12.3,0.1,34719.0,1821.0,23166.0,996.0,70323.0,52177.0,60101.0
8606,Fort Collins,CO,7617016,0.0,80.0,10.9,83.5,0.8,0.4,2.0,0.1,13.7,12.3,42.6,17.3,23.4,8.2,8.4,164011,6.7,75.1,8.5,1.2,2.8,5.2,7.2,22.6,76.0,17.1,6.7,0.2,59805.0,1055.0,31304.0,446.0,68589.0,89265.8,51797.73333333333
8639,Fort Lauderdale,FL,30587568,0.0,80.0,27.0,40.4,26.9,0.2,3.4,0.0,14.5,19.9,35.4,19.9,28.4,8.1,8.1,890997,10.0,79.5,9.4,3.1,1.2,2.0,4.9,27.8,82.2,11.3,6.4,0.1,51968.0,429.0,28381.0,265.0,61297.470588235294,61552.0,48321.41176470588
8662,Fort Morgan,CO,693352,0.0,80.0,35.0,60.5,2.5,0.5,0.4,0.0,11.6,16.0,24.0,19.7,19.9,15.6,20.8,13264,6.2,73.9,16.6,0.1,4.4,1.0,4.0,17.7,74.9,17.5,7.3,0.3,48450.0,2093.0,22101.0,842.0,62953.75,109244.0,42086.5
8669,Fort Pierce,FL,3825492,0.0,80.0,17.3,59.8,19.1,0.2,1.8,0.0,18.3,28.1,28.3,23.1,28.6,11.1,9.0,112310,12.4,79.2,11.7,0.5,0.9,2.0,5.6,27.4,80.2,13.5,6.1,0.3,43459.0,1449.0,23657.0,590.0,42724.666666666664,33675.0,34733.444444444445
8679,Fort Scott,KS,525756,0.0,80.0,2.3,91.0,3.5,0.8,0.9,0.0,19.2,28.7,31.6,21.3,19.0,10.1,18.0,6541,3.3,82.6,8.8,0.2,2.5,0.4,5.4,17.9,75.8,18.3,5.8,0.1,38280.0,2234.0,20783.0,1113.0,44852.0,37898.0,34018.0
8693,Fort Valley,GA,824780,0.0,80.0,0.5,73.5,22.9,0.3,0.9,0.0,17.2,22.6,29.2,16.6,20.8,14.5,18.9,4843,11.0,82.2,13.1,1.2,0.9,0.7,1.8,28.3,73.1,21.1,5.4,0.4,41825.0,2688.0,20904.0,2067.0,47950.0,41740.0,37879.5
8700,Fort Wayne,IN,13196128,0.0,80.0,7.0,75.2,11.3,0.2,3.2,0.0,15.8,23.5,34.4,16.7,23.9,7.4,17.7,170294,8.0,84.5,8.4,0.7,1.3,1.1,4.0,20.8,86.4,9.1,4.4,0.2,49092.0,839.0,25770.0,450.0,60936.645161290326,78880.35483870968,43114.645161290326
8709,Fortuna,CA,582428,0.0,80.0,10.6,75.7,1.1,4.6,2.6,0.3,21.4,23.7,34.0,22.5,23.3,11.0,9.1,58449,10.5,72.3,9.4,1.7,6.7,2.8,7.2,18.1,63.8,22.0,14.0,0.3,42197.0,1183.0,23367.0,628.0,68994.0,59364.0,50520.0
8728,Fountain,CO,1197944,0.0,80.0,16.0,70.6,5.7,0.4,2.7,0.3,11.8,15.6,40.5,18.5,24.5,8.5,8.0,290448,8.4,78.1,10.2,0.8,3.6,1.6,5.7,22.2,76.6,17.5,5.7,0.2,58206.0,869.0,29659.0,445.0,71977.5,64709.5,46860.0
8784,Frankfort,IN,1027224,0.0,80.0,14.5,83.8,0.7,0.2,0.3,0.1,14.1,21.3,22.8,12.5,19.8,10.0,34.9,15003,7.3,79.3,15.1,0.0,1.1,1.6,2.9,23.2,87.5,7.5,4.9,0.1,48478.0,2158.0,22337.0,973.0,59497.75,106760.5,40501.5
8797,Franklin,IN,1327700,0.0,80.0,3.4,91.0,1.9,0.1,2.0,0.0,9.9,13.7,37.4,14.5,26.0,9.1,13.0,70667,6.3,86.1,7.9,0.3,1.3,0.8,3.7,26.2,84.1,10.4,5.4,0.1,62147.0,1830.0,28889.0,618.0,73304.25,121599.0,51580.75
8811,Franklin,OH,1299716,0.0,80.0,2.4,87.8,3.3,0.1,4.5,0.0,5.6,6.8,46.2,13.7,23.5,5.9,10.7,105433,6.1,87.3,6.2,0.6,0.8,0.5,4.6,24.6,83.9,10.7,5.2,0.1,74379.0,1721.0,34271.0,712.0,61379.5,52345.0,45423.0
8814,Franklin,TX,218548,0.0,80.0,19.3,58.4,20.7,0.1,0.2,0.2,17.4,24.1,28.6,16.8,23.1,15.4,16.1,6776,9.2,80.8,12.2,0.0,3.9,0.5,2.5,25.7,69.8,22.4,7.6,0.1,46501.0,3900.0,21781.0,1582.0,68839.0,63012.0,54934.0
8815,Franklin,VA,588676,0.0,80.0,1.15,49.1,47.2,0.05,0.35,0.0,36.9,56.7,59.3,48.0,40.900000000000006,24.1,27.7,11377,20.9,84.65,8.55,0.15,2.4,1.1,3.05,27.95,67.0,26.5,5.949999999999999,0.5,40680.5,4231.0,22440.0,1711.5,29463.0,28547.0,17150.0
8818,Franklin,WV,124212,0.0,80.0,1.1,95.0,2.7,0.0,0.0,0.0,20.6,28.1,25.9,19.2,18.3,17.8,18.8,2833,4.9,76.5,13.2,0.3,2.3,0.7,7.0,30.2,64.5,25.9,9.1,0.5,36953.0,3440.0,21979.0,2122.0,54864.0,37069.0,58258.0
8831,Frankston,TX,258896,0.0,80.0,11.7,79.5,6.5,0.6,0.6,0.1,18.8,30.0,26.8,19.4,24.3,14.8,14.7,30441,7.8,79.4,14.6,0.1,1.2,0.7,3.8,28.5,75.6,13.9,10.4,0.1,41607.0,1330.0,22613.0,896.0,61645.0,300000.0,58065.0
8851,Frederick,MD,5195344,0.0,80.0,8.1,76.0,8.7,0.2,4.2,0.1,6.8,9.3,46.1,15.3,22.9,8.9,6.8,127105,5.8,76.9,10.7,2.9,2.1,1.1,6.3,34.9,73.9,20.7,5.2,0.2,83700.0,1810.0,37449.0,580.0,93294.25,133635.41666666666,54932.5
8860,Fredericksburg,VA,6776528,0.0,80.0,7.55,61.8,25.4,0.35,1.65,0.05,29.8,40.9,72.5,41.5,46.900000000000006,17.7,21.4,26923,17.5,76.5,11.45,2.1,4.050000000000001,1.2,4.7,30.8,73.6,22.3,3.9000000000000004,0.15000000000000002,55494.5,4656.5,27925.5,1686.5,83512.375,68639.5,58047.0
8913,Fremont,CA,9298784,0.0,80.0,22.6,33.0,11.3,0.3,27.5,0.8,12.5,15.2,46.6,16.2,21.5,6.5,9.3,778132,8.3,63.6,9.9,13.6,3.7,3.5,5.6,30.7,78.7,13.8,7.4,0.1,75619.0,613.0,37285.0,279.0,112430.4705882353,134866.82352941178,68391.11764705883
8968,Frisco,TX,6849436,0.0,80.0,18.8,62.1,8.7,0.3,7.3,0.1,8.8,10.1,43.9,14.6,26.6,6.4,8.5,387884,5.7,80.9,9.3,1.0,1.2,1.3,6.2,28.1,82.2,11.9,5.7,0.1,75050.0,1057.0,34914.0,368.0,128353.1,257203.4,60699.7
9035,Gackle,ND,19844,0.0,80.0,0.8,97.9,0.1,0.2,0.0,0.0,9.5,9.1,37.0,14.0,19.7,15.3,14.0,2073,1.9,70.1,6.1,0.0,10.4,1.1,12.3,17.9,63.6,14.1,20.4,1.9,54821.0,3174.0,34471.0,2691.0,39071.0,27372.0,35954.0
9036,Gadsden,AL,2892472,0.0,80.0,3.6,78.5,15.4,0.3,0.7,0.1,19.7,31.7,28.7,18.5,21.3,9.8,21.7,41236,9.0,86.2,8.7,0.3,0.4,0.5,3.8,23.4,79.8,14.4,5.6,0.2,39220.0,1976.0,20500.0,518.0,39036.0,28087.666666666668,35018.0
9049,Gainesville,FL,8541588,0.0,80.0,8.9,62.7,19.6,0.3,5.6,0.2,24.3,23.5,46.4,19.1,23.7,5.0,5.8,116659,7.9,74.2,9.0,4.5,3.3,4.8,4.1,20.6,69.1,26.6,4.3,0.1,43073.0,1713.0,25498.0,602.0,45673.07142857143,36414.21428571428,36737.642857142855
9059,Galax,VA,771804,0.0,80.0,16.8,76.0,5.6,0.1,0.4,0.0,26.8,48.1,21.6,19.9,24.5,5.1,28.8,2842,6.4,87.2,9.6,1.0,1.2,0.4,0.6,23.2,80.4,14.1,5.5,0.0,30604.0,2670.0,21515.0,3833.0,38687.0,22239.0,37918.0
9064,Galena,MO,213576,0.0,80.0,2.0,95.4,0.1,0.5,0.0,0.0,16.6,24.4,26.9,21.5,25.7,15.1,10.9,12009,10.8,76.7,14.3,0.0,2.2,0.4,6.3,28.8,79.0,9.3,11.4,0.3,40510.0,2115.0,22473.0,1160.0,54552.0,42843.0,55146.0
9093,Galloway,OH,1214048,0.0,80.0,1.6,89.3,5.8,0.4,0.8,0.0,9.4,14.0,31.7,16.1,23.1,10.8,18.3,18617,5.9,84.2,9.4,0.2,1.2,1.1,3.9,24.9,78.4,14.8,6.7,0.1,57406.0,2610.0,25159.0,895.0,83859.0,70106.0,63466.0
9095,Gallup,NM,1174624,0.0,80.0,13.9,9.9,0.8,72.3,0.9,0.0,37.5,44.2,28.4,26.2,21.5,9.8,14.2,22865,15.5,72.7,11.2,0.4,3.5,1.8,10.4,22.1,58.1,34.0,7.7,0.1,28772.0,1243.0,12614.0,458.0,56670.5,47604.25,46480.5
9135,Garden City,TX,42108,0.0,80.0,67.0,30.9,1.7,0.0,0.0,0.0,15.5,22.0,20.1,10.3,22.5,21.5,25.6,1778,2.2,84.0,10.9,0.0,2.6,1.2,1.3,16.6,70.0,18.7,11.1,0.2,52181.0,8132.0,25238.0,2525.0,75580.0,300000.0,57594.0
9147,Gardiner,MT,55220,0.0,80.0,2.7,94.2,0.5,0.9,0.1,0.0,12.3,9.4,37.2,16.2,23.0,15.2,8.3,7782,5.4,67.0,13.7,1.8,5.3,2.1,10.0,24.2,71.8,13.8,13.5,0.8,43932.0,2176.0,27045.0,1676.0,54582.0,47705.0,43352.0
9172,Garland,TX,10776348,0.0,80.0,39.0,31.5,21.8,0.2,5.6,0.0,19.3,29.3,33.3,18.2,24.5,11.2,12.9,1191958,7.6,78.2,11.2,2.9,1.5,2.1,4.1,26.5,83.9,9.5,6.4,0.1,50270.0,333.0,27605.0,246.0,57019.65,71518.4,40741.0
9224,Gastonia,NC,4440436,0.0,80.0,6.3,74.5,15.1,0.4,1.4,0.0,17.4,25.7,28.9,18.0,24.6,9.6,18.9,91563,11.2,85.0,10.0,0.5,0.8,0.8,3.0,24.5,83.8,11.2,4.9,0.2,42429.0,835.0,22828.0,403.0,50753.09090909091,86124.18181818182,40740.545454545456
9278,Genoa,NE,68772,0.0,80.0,2.5,97.3,0.1,0.0,0.1,0.1,13.8,15.0,35.5,15.8,19.9,14.6,14.2,1784,3.2,78.6,9.7,0.0,4.2,0.7,6.8,20.4,66.9,16.7,14.9,1.5,42500.0,7061.0,25479.0,2291.0,62967.0,46849.0,51611.0
9309,Georgetown,SC,1231076,0.0,80.0,3.1,62.7,32.5,0.2,0.4,0.0,21.0,36.0,31.6,21.7,24.1,8.8,13.7,22756,11.2,83.7,8.3,0.6,1.3,2.0,4.2,25.2,78.9,13.3,7.6,0.1,42835.0,2695.0,25216.0,974.0,25295.0,19889.6,21849.4
9312,Georgiana,AL,182072,0.0,80.0,1.1,54.8,41.8,1.3,0.3,0.0,31.4,40.2,22.9,20.5,21.0,13.4,22.3,6551,20.7,89.5,6.8,0.2,1.0,0.7,1.7,24.3,77.3,18.4,4.1,0.2,27257.0,3360.0,15863.0,927.0,40100.5,30899.5,34544.0
9349,Gibbon,MN,69740,0.0,80.0,8.2,89.7,0.4,0.2,0.6,0.0,10.7,17.9,30.7,15.1,18.0,14.5,21.8,7867,5.5,77.6,9.5,0.4,3.8,0.5,8.2,24.9,77.9,11.4,10.3,0.4,56990.0,2491.0,27493.0,731.0,56329.0,49215.0,42282.0
9386,Gilbertown,AL,103928,0.0,80.0,0.4,55.9,42.9,0.0,0.0,0.0,23.4,34.4,24.9,15.4,19.6,18.3,21.8,4405,13.6,85.5,10.3,0.1,1.9,1.4,0.8,30.7,77.5,16.8,5.4,0.3,33536.0,2231.0,20755.0,1380.0,53998.0,39956.0,48887.0
9409,Gillette,WY,1828288,0.0,80.0,8.2,87.9,0.8,1.0,0.6,0.0,7.2,8.4,25.0,14.4,21.7,24.0,14.9,26387,4.0,81.1,10.4,2.4,1.4,2.6,2.2,20.2,80.8,14.6,4.3,0.3,80060.0,4714.0,33925.0,1672.0,92205.0,81131.0,59983.333333333336
9419,Gilman City,MO,37092,0.0,80.0,1.9,95.9,0.8,0.0,0.0,0.0,17.5,25.8,29.7,19.6,22.7,12.9,15.2,3755,5.8,80.2,9.4,0.1,4.3,1.8,4.2,18.8,71.6,16.4,11.5,0.6,39301.0,2415.0,19906.0,1073.0,0.0,0.0,0.0
9566,Glennallen,AK,42856,0.0,80.0,4.4,70.1,0.0,14.8,3.2,0.4,10.9,8.9,35.4,18.9,19.0,20.5,6.2,4415,10.7,63.2,9.9,0.6,16.5,3.0,6.7,9.6,56.6,32.9,10.1,0.4,78810.0,5996.0,33293.0,3006.0,0.0,0.0,0.0
9574,Glenrock,WY,179652,0.0,80.0,7.5,89.1,0.0,0.2,0.9,0.0,9.4,11.6,26.6,19.0,19.4,21.6,13.4,7303,5.1,77.9,9.7,4.2,2.0,1.4,4.8,24.2,75.0,17.7,7.0,0.3,62307.0,6211.0,30249.0,1852.0,68068.0,56257.0,44300.0
9659,Goldfield,NV,12144,0.0,80.0,16.0,79.1,0.0,3.7,0.0,0.0,17.1,15.1,25.9,22.4,7.1,30.9,13.7,437,11.9,68.1,8.5,0.0,14.5,3.9,4.8,21.9,70.9,18.3,10.8,0.0,39271.0,9040.0,20984.0,2996.0,44188.0,38864.0,34962.0
9662,Goldsboro,NC,3124308,0.0,80.0,10.7,54.6,30.9,0.2,1.2,0.0,22.3,35.6,29.7,17.9,21.4,13.3,17.7,50821,12.4,81.3,13.8,0.4,1.3,0.9,2.2,21.9,74.5,19.8,5.4,0.3,40390.0,1311.0,21204.0,596.0,54314.0,42700.6,42395.0
9704,Goodview,VA,204160,0.0,80.0,1.9,88.4,7.1,0.1,1.2,0.0,9.7,12.8,34.6,14.9,24.5,11.0,14.9,35756,5.8,83.3,9.9,0.4,0.8,1.6,4.0,27.5,80.5,13.8,5.5,0.2,56316.0,1620.0,28524.0,770.0,81712.0,66665.0,57461.0
9711,Goose Creek,SC,2346520,0.0,80.0,6.1,64.0,24.3,0.5,2.4,0.1,13.9,19.9,32.9,16.6,24.3,12.0,14.3,84494,9.9,83.3,8.7,0.8,3.0,1.2,3.0,26.1,76.5,19.1,4.3,0.1,52506.0,1116.0,24826.0,540.0,62827.5,140739.5,35275.666666666664
9714,Gordo,AL,263252,0.0,80.0,1.6,55.2,42.3,0.0,0.1,0.0,25.0,35.2,19.7,17.2,22.3,13.3,27.4,6712,13.8,82.3,11.4,0.5,1.6,0.5,3.6,29.9,77.8,17.9,4.2,0.1,30330.0,2351.0,17957.0,1158.0,52298.0,29581.0,54192.0
9724,Gordonsville,VA,352220,0.0,80.0,4.1,79.4,12.7,0.2,1.0,0.0,12.1,22.0,33.2,18.5,20.8,15.3,12.3,15024,7.9,80.0,12.2,1.2,1.2,1.5,3.8,40.4,73.6,19.7,6.7,0.0,65166.0,2789.0,29748.0,1623.0,69097.0,59867.0,53275.0
9745,Goshen,NY,553872,0.0,80.0,19.1,66.4,9.3,0.1,2.5,0.0,12.8,20.4,35.1,19.0,26.2,8.4,11.3,171651,7.3,74.1,10.1,5.1,3.9,1.9,4.9,33.2,75.7,19.8,4.3,0.1,70848.0,1355.0,31023.0,479.0,118828.0,123088.0,66705.0
9760,Gouverneur,NY,437228,0.0,80.0,2.2,92.2,2.1,0.8,1.0,0.1,19.4,27.5,33.2,22.7,22.6,10.6,10.8,44714,10.0,76.9,9.4,0.4,6.7,1.8,4.7,20.9,68.8,24.3,6.8,0.1,44705.0,1540.0,22562.0,711.0,46189.0,35353.0,37074.666666666664
9795,Graham,NC,1291444,0.0,80.0,11.9,65.9,18.2,0.2,1.5,0.1,19.2,29.1,31.7,18.0,24.2,10.0,16.1,71156,7.9,83.1,10.6,0.3,1.4,1.3,3.4,23.7,81.2,12.7,5.8,0.3,41814.0,1165.0,23434.0,489.0,66717.5,57893.25,48168.0
9813,Granby,MO,202664,0.0,80.0,4.9,86.9,1.0,2.6,1.4,0.1,14.5,18.6,29.1,17.1,25.4,10.2,18.1,26122,6.1,80.7,12.0,0.1,1.7,1.4,4.1,21.4,82.2,10.8,6.7,0.3,43290.0,1699.0,22735.0,890.0,45294.0,36869.0,39882.0
9822,Grand Forks,ND,2377276,0.0,80.0,3.7,86.3,2.5,2.6,2.3,0.0,17.5,17.1,35.2,19.4,24.9,11.0,9.5,37754,3.6,81.5,8.2,1.0,3.8,1.4,4.1,13.9,73.7,22.0,4.0,0.2,48676.0,2188.0,29088.0,1143.0,60990.57142857143,118544.57142857143,45466.57142857143
9838,Grand Ledge,MI,817520,0.0,80.0,4.5,89.35,2.35,0.39999999999999997,0.85,0.0,26.9,32.4,65.6,34.400000000000006,46.400000000000006,21.3,32.3,62962,16.9,82.3,10.0,0.85,1.9,0.85,4.050000000000001,25.25,76.69999999999999,16.35,6.75,0.2,55016.5,1510.0,25343.5,694.5,69323.75,105947.75,37986.5
9840,Grand Marais,MN,142384,0.0,80.0,1.7,86.5,0.9,7.4,0.9,0.3,11.4,22.1,33.9,28.2,18.8,12.4,6.7,2788,4.0,69.8,10.4,0.4,10.1,0.8,8.5,16.9,61.9,26.4,11.0,0.6,52299.0,3546.0,33056.0,2767.0,65198.0,57182.0,46734.0
9846,Grand Rapids,MI,15241952,0.0,80.0,10.0,75.1,9.3,0.3,2.5,0.0,15.3,20.9,35.2,16.7,24.4,6.9,16.8,305508,7.7,81.6,9.1,2.0,1.9,1.5,4.1,21.2,87.3,7.7,4.9,0.1,53063.0,550.0,27032.0,342.0,62063.32352941176,81931.35294117648,41822.205882352944
9906,Grants,NM,492844,0.0,80.0,37.5,20.9,0.9,38.5,0.6,0.1,29.3,45.5,28.4,27.8,21.8,12.9,9.1,9625,15.3,71.9,17.5,0.4,1.9,2.0,6.3,21.3,65.0,27.1,7.7,0.2,34565.0,2832.0,16072.0,861.0,57528.0,48042.0,47022.0
9913,Grantsville,UT,413908,0.0,80.0,11.8,83.7,0.6,1.1,0.9,0.5,7.2,6.8,33.3,15.3,24.9,11.1,15.4,26337,7.1,71.7,18.0,3.0,1.8,1.7,3.9,29.3,74.8,21.2,3.9,0.1,63552.0,2092.0,22643.0,738.0,60777.0,55922.0,43465.0
10017,Green River,WY,571340,0.0,80.0,15.8,79.9,0.8,0.2,0.9,0.5,11.5,17.0,25.4,15.2,20.6,23.1,15.7,23010,5.4,77.2,15.4,2.4,2.4,0.9,1.6,21.0,78.6,17.7,3.7,0.0,69022.0,4015.0,30568.0,944.0,105562.0,300000.0,47849.0
10021,Green Springs,OH,112772,0.0,80.0,4.8,90.6,2.4,0.1,0.6,0.0,16.9,27.2,25.4,17.1,19.5,9.2,28.8,25327,8.1,85.3,7.1,0.3,3.9,1.2,2.3,21.0,84.0,11.1,4.8,0.1,45444.0,1614.0,23020.0,872.0,49708.5,39401.0,33787.0
