index,City,State,population,minimum_age_x,minimum_age_y
9581,Glenview,KY,2464,0.0,80.0
9582,Glenview Nas,IL,557744,0.0,80.0
9583,Glenvil,NE,35992,0.0,80.0
9584,Glenville,MN,84172,0.0,80.0
9585,Glenville,NC,33968,0.0,80.0
9586,Glenville,PA,108636,0.0,80.0
9587,Glenville,WV,221584,0.0,80.0
9588,Glenwood,AL,34804,0.0,80.0
9589,Glenwood,AR,208076,0.0,80.0
9590,Glenwood,GA,119416,0.0,80.0
9591,Glenwood,IA,399124,0.0,80.0
9592,Glenwood,IL,394196,0.0,80.0
9593,Glenwood,IN,35112,0.0,80.0
9594,Glenwood,MD,142824,0.0,80.0
9595,Glenwood,MN,231396,0.0,80.0
9596,Glenwood,MO,17424,0.0,80.0
9597,Glenwood,NJ,98032,0.0,80.0
9598,Glenwood,NM,19976,0.0,80.0
9599,Glenwood,NY,36828,0.0,80.0
9600,Glenwood,UT,11748,0.0,80.0
9601,Glenwood,WA,19624,0.0,80.0
9602,Glenwood,WV,67716,0.0,80.0
9603,Glenwood City,WI,148896,0.0,80.0
9604,Glenwood Landing,NY,34188,0.0,80.0
9605,Glenwood Springs,CO,672496,0.0,80.0
9606,Glidden,IA,77352,0.0,80.0
9607,Glidden,TX,15268,0.0,80.0
9608,Glidden,WI,46640,0.0,80.0
9609,Glide,OR,97064,0.0,80.0
9610,Globe,AZ,574508,0.0,80.0
9611,Glorieta,NM,55528,0.0,80.0
9612,Gloster,LA,67100,0.0,80.0
9613,Gloster,MS,143132,0.0,80.0
9614,Gloucester,MA,1234156,0.0,80.0
9615,Gloucester,NC,28028,0.0,80.0
9616,Gloucester,VA,915684,0.0,80.0
9617,Gloucester City,NJ,579876,0.0,80.0
9618,Gloucester Point,VA,101288,0.0,80.0
9619,Glouster,OH,207108,0.0,80.0
9620,Glover,VT,32956,0.0,80.0
9621,Gloversville,NY,1015740,0.0,80.0
9622,Gloverville,SC,43076,0.0,80.0
9623,Glyndon,MD,21516,0.0,80.0
9624,Glyndon,MN,118272,0.0,80.0
9625,Glynn,LA,22396,0.0,80.0
9626,Gnadenhutten,OH,103796,0.0,80.0
9627,Gobler,MO,8140,0.0,80.0
9628,Gobles,MI,272228,0.0,80.0
9629,Goddard,KS,362912,0.0,80.0
9630,Godfrey,IL,703648,0.0,80.0
9631,Godley,TX,168740,0.0,80.0
9632,Godwin,NC,148544,0.0,80.0
9633,Goehner,NE,6160,0.0,80.0
9634,Goessel,KS,21076,0.0,80.0
9635,Goetzville,MI,24244,0.0,80.0
9636,Goff,KS,18040,0.0,80.0
9637,Goffstown,NH,581240,0.0,80.0
9638,Golconda,IL,130504,0.0,80.0
9639,Golconda,NV,15268,0.0,80.0
9640,Gold Bar,WA,199320,0.0,80.0
9641,Gold Beach,OR,221760,0.0,80.0
9642,Gold Creek,MT,8624,0.0,80.0
9643,Gold Hill,NC,121924,0.0,80.0
9644,Gold Hill,OR,198044,0.0,80.0
9645,Gold Run,CA,9900,0.0,80.0
9646,Golden,CO,2502324,0.0,80.0
9647,Golden,IL,36168,0.0,80.0
9648,Golden,MO,48444,0.0,80.0
9649,Golden,MS,151712,0.0,80.0
9650,Golden City,MO,64240,0.0,80.0
9651,Golden Eagle,IL,30052,0.0,80.0
9652,Golden Gate,IL,4400,0.0,80.0
9653,Golden Meadow,LA,131428,0.0,80.0
9654,Golden Valley,AZ,526240,0.0,80.0
9655,Golden Valley,ND,15664,0.0,80.0
9656,Goldendale,WA,307648,0.0,80.0
9657,Goldens Bridge,NY,78760,0.0,80.0
9658,Goldfield,IA,40392,0.0,80.0
9659,Goldfield,NV,12144,0.0,80.0
9660,Goldonna,LA,46200,0.0,80.0
9661,Goldsboro,MD,51524,0.0,80.0
9662,Goldsboro,NC,3124308,0.0,80.0
9663,Goldsboro,TX,3212,0.0,80.0
9664,Goldsmith,IN,4048,0.0,80.0
9665,Goldsmith,TX,12584,0.0,80.0
9666,Goldston,NC,86548,0.0,80.0
9667,Goldthwaite,TX,150040,0.0,80.0
9668,Goldvein,VA,46156,0.0,80.0
9669,Goleta,CA,2318844,0.0,80.0
9670,Golf,IL,20724,0.0,80.0
9671,Goliad,TX,234080,0.0,80.0
9672,Goltry,OK,15488,0.0,80.0
9673,Golva,ND,6424,0.0,80.0
9674,Gomer,OH,6776,0.0,80.0
9675,Gonvick,MN,34056,0.0,80.0
9676,Gonzales,CA,380820,0.0,80.0
9677,Gonzales,LA,1684672,0.0,80.0
9678,Gonzales,TX,511852,0.0,80.0
9679,Goochland,VA,227216,0.0,80.0
9680,Good Hope,GA,78980,0.0,80.0
9681,Good Hope,IL,32780,0.0,80.0
9682,Good Thunder,MN,70576,0.0,80.0
9683,Goode,VA,133012,0.0,80.0
9684,Goodell,IA,12628,0.0,80.0
9685,Goodells,MI,141768,0.0,80.0
9686,Goodfellow AFB,TX,85844,0.0,80.0
9687,Goodfield,IL,49720,0.0,80.0
9688,Goodhue,MN,131472,0.0,80.0
9689,Gooding,ID,284108,0.0,80.0
9690,Goodland,FL,11660,0.0,80.0
9691,Goodland,IN,57992,0.0,80.0
9692,Goodland,KS,234212,0.0,80.0
9693,Goodland,MN,15048,0.0,80.0
9694,Goodlettsville,TN,1310320,0.0,80.0
9695,Goodman,MO,141944,0.0,80.0
9696,Goodman,MS,88528,0.0,80.0
9697,Goodman,WI,22044,0.0,80.0
9698,Goodnews Bay,AK,10604,0.0,80.0
9699,Goodrich,MI,302500,0.0,80.0
9700,Goodrich,ND,8184,0.0,80.0
9701,Goodrich,TX,102036,0.0,80.0
9702,Goodridge,MN,42460,0.0,80.0
9703,Goodspring,TN,61248,0.0,80.0
9704,Goodview,VA,204160,0.0,80.0
9705,Goodwater,AL,224180,0.0,80.0
9706,Goodwell,OK,74184,0.0,80.0
9707,Goodwin,AR,3872,0.0,80.0
9708,Goodwin,SD,21120,0.0,80.0
9709,Goodyear,AZ,1800480,0.0,80.0
9710,Goodyears Bar,CA,2024,0.0,80.0
9711,Goose Creek,SC,2346520,0.0,80.0
9712,Goose Lake,IA,27148,0.0,80.0
9713,Goose Prairie,WA,0,0.0,80.0
9714,Gordo,AL,263252,0.0,80.0
9715,Gordon,AL,68288,0.0,80.0
9716,Gordon,GA,286308,0.0,80.0
9717,Gordon,KY,17072,0.0,80.0
9718,Gordon,NE,107008,0.0,80.0
9719,Gordon,PA,32384,0.0,80.0
9720,Gordon,TX,48664,0.0,80.0
9721,Gordon,WI,47872,0.0,80.0
9722,Gordon,WV,9108,0.0,80.0
9723,Gordonsville,TN,101596,0.0,80.0
9724,Gordonsville,VA,352220,0.0,80.0
9725,Gordonville,PA,187396,0.0,80.0
9726,Gordonville,TX,76472,0.0,80.0
9727,Gore,OK,137060,0.0,80.0
9728,Gore,VA,86064,0.0,80.0
9729,Gore Springs,MS,56628,0.0,80.0
9730,Goree,TX,11044,0.0,80.0
9731,Goreville,IL,134772,0.0,80.0
9732,Gorham,IL,19140,0.0,80.0
9733,Gorham,KS,21648,0.0,80.0
9734,Gorham,ME,704132,0.0,80.0
9735,Gorham,NH,138160,0.0,80.0
9736,Gorin,MO,15180,0.0,80.0
9737,Gorman,TX,71940,0.0,80.0
9738,Gormania,WV,7656,0.0,80.0
9739,Goshen,AL,82984,0.0,80.0
9740,Goshen,CT,123200,0.0,80.0
9741,Goshen,IN,2445520,0.0,80.0
9742,Goshen,KY,238788,0.0,80.0
9743,Goshen,MA,24772,0.0,80.0
9744,Goshen,NH,35068,0.0,80.0
9745,Goshen,NY,553872,0.0,80.0
9746,Goshen,OH,481624,0.0,80.0
9747,Goshen,UT,45936,0.0,80.0
9748,Goshen,VA,54384,0.0,80.0
9749,Gosport,IN,175032,0.0,80.0
9750,Gotebo,OK,15796,0.0,80.0
9751,Gotha,FL,167772,0.0,80.0
9752,Gotham,WI,7260,0.0,80.0
9753,Gothenburg,NE,190828,0.0,80.0
9754,Gould,AR,47784,0.0,80.0
9755,Gould,OK,11704,0.0,80.0
9756,Gould City,MI,21736,0.0,80.0
9757,Gouldbusk,TX,7612,0.0,80.0
9758,Gouldsboro,ME,51084,0.0,80.0
9759,Gouldsboro,PA,244200,0.0,80.0
9760,Gouverneur,NY,437228,0.0,80.0
9761,Gove,KS,9724,0.0,80.0
9762,Government Camp,OR,9416,0.0,80.0
9763,Gowanda,NY,290356,0.0,80.0
9764,Gowen,MI,163548,0.0,80.0
9765,Gower,MO,113872,0.0,80.0
9766,Gowrie,IA,63008,0.0,80.0
9767,Grabill,IN,202356,0.0,80.0
9768,Grace,ID,85624,0.0,80.0
9769,Grace,MS,6204,0.0,80.0
9770,Grace City,ND,7040,0.0,80.0
9771,Gracemont,OK,46552,0.0,80.0
9772,Graceville,FL,325556,0.0,80.0
9773,Graceville,MN,43120,0.0,80.0
9774,Gracewood,GA,15708,0.0,80.0
9775,Gracey,KY,35420,0.0,80.0
9776,Grady,AL,86284,0.0,80.0
9777,Grady,AR,187088,0.0,80.0
9778,Grady,NM,10120,0.0,80.0
9779,Graettinger,IA,53812,0.0,80.0
9780,Graff,MO,7832,0.0,80.0
9781,Graford,TX,105820,0.0,80.0
9782,Grafton,IA,17864,0.0,80.0
9783,Grafton,IL,86768,0.0,80.0
9784,Grafton,MA,287188,0.0,80.0
9785,Grafton,ND,233244,0.0,80.0
9786,Grafton,NE,10428,0.0,80.0
9787,Grafton,NH,57948,0.0,80.0
9788,Grafton,OH,695112,0.0,80.0
9789,Grafton,VT,32252,0.0,80.0
9790,Grafton,WI,717596,0.0,80.0
9791,Grafton,WV,478016,0.0,80.0
9792,Graham,AL,28600,0.0,80.0
9793,Graham,KY,37224,0.0,80.0
9794,Graham,MO,15928,0.0,80.0
9795,Graham,NC,1291444,0.0,80.0
9796,Graham,OK,4664,0.0,80.0
9797,Graham,TX,568084,0.0,80.0
9798,Graham,WA,1052392,0.0,80.0
9799,Grahamsville,NY,81400,0.0,80.0
9800,Grahn,KY,4004,0.0,80.0
9801,Grain Valley,MO,723360,0.0,80.0
9802,Grainfield,KS,18788,0.0,80.0
9803,Grambling,LA,204600,0.0,80.0
9804,Gramercy,LA,165220,0.0,80.0
9805,Grampian,PA,78232,0.0,80.0
9806,Granada,CO,32692,0.0,80.0
9807,Granada,MN,41228,0.0,80.0
9808,Granada Hills,CA,2229040,0.0,80.0
9809,Granbury,TX,2023604,0.0,80.0
9810,Granby,CO,162668,0.0,80.0
9811,Granby,CT,323444,0.0,80.0
9812,Granby,MA,270160,0.0,80.0
9813,Granby,MO,202664,0.0,80.0
9814,Grand Bay,AL,682132,0.0,80.0
9815,Grand Blanc,MI,2123264,0.0,80.0
9816,Grand Cane,LA,93412,0.0,80.0
9817,Grand Canyon,AZ,115500,0.0,80.0
9818,Grand Chain,IL,34848,0.0,80.0
9819,Grand Chenier,LA,15224,0.0,80.0
9820,Grand Coteau,LA,18876,0.0,80.0
9821,Grand Coulee,WA,63844,0.0,80.0
9822,Grand Forks,ND,2377276,0.0,80.0
9823,Grand Forks AFB,ND,104148,0.0,80.0
9824,Grand Gorge,NY,32252,0.0,80.0
9825,Grand Haven,MI,1257564,0.0,80.0
9826,Grand Island,FL,167024,0.0,80.0
9827,Grand Island,NE,2263052,0.0,80.0
9828,Grand Island,NY,881628,0.0,80.0
9829,Grand Isle,LA,56628,0.0,80.0
9830,Grand Isle,ME,20240,0.0,80.0
9831,Grand Isle,VT,89276,0.0,80.0
9832,Grand Junction,CO,3774672,0.0,80.0
9833,Grand Junction,IA,47520,0.0,80.0
9834,Grand Junction,MI,175076,0.0,80.0
9835,Grand Junction,TN,78540,0.0,80.0
9836,Grand Lake,CO,85800,0.0,80.0
9837,Grand Lake Stream,ME,5852,0.0,80.0
9838,Grand Ledge,MI,817520,0.0,80.0
9839,Grand Marais,MI,19932,0.0,80.0
9840,Grand Marais,MN,142384,0.0,80.0
9841,Grand Marsh,WI,69828,0.0,80.0
9842,Grand Meadow,MN,79068,0.0,80.0
9843,Grand Mound,IA,45804,0.0,80.0
9844,Grand Portage,MN,24728,0.0,80.0
9845,Grand Prairie,TX,7623132,0.0,80.0
9846,Grand Rapids,MI,15241952,0.0,80.0
9847,Grand Rapids,MN,856636,0.0,80.0
9848,Grand Rapids,OH,145024,0.0,80.0
9849,Grand Ridge,FL,159676,0.0,80.0
9850,Grand Ridge,IL,46420,0.0,80.0
9851,Grand River,IA,20284,0.0,80.0
9852,Grand River,OH,18392,0.0,80.0
9853,Grand Rivers,KY,90640,0.0,80.0
9854,Grand Ronde,OR,81884,0.0,80.0
9855,Grand Saline,TX,298540,0.0,80.0
9856,Grand Terrace,CA,519948,0.0,80.0
9857,Grand Tower,IL,30580,0.0,80.0
9858,Grand Valley,PA,28204,0.0,80.0
9859,Grand View,ID,52052,0.0,80.0
9860,Grand View,WI,12848,0.0,80.0
9861,Grandfalls,TX,21252,0.0,80.0
9862,Grandfield,OK,52800,0.0,80.0
9863,Grandin,MO,39908,0.0,80.0
9864,Grandin,ND,14388,0.0,80.0
9865,Grandview,IA,22352,0.0,80.0
9866,Grandview,IN,70224,0.0,80.0
9867,Grandview,MO,1063348,0.0,80.0
9868,Grandview,TN,63668,0.0,80.0
9869,Grandview,TX,254320,0.0,80.0
9870,Grandview,WA,664400,0.0,80.0
9871,Grandville,MI,1182500,0.0,80.0
9872,Grandy,MN,1672,0.0,80.0
9873,Grandy,NC,102168,0.0,80.0
9874,Granger,IA,119196,0.0,80.0
9875,Granger,IN,1334916,0.0,80.0
9876,Granger,TX,108636,0.0,80.0
9877,Granger,WA,220264,0.0,80.0
9878,Granger,WY,8140,0.0,80.0
9879,Grangeville,ID,230428,0.0,80.0
9880,Granite,OK,100760,0.0,80.0
9881,Granite Bay,CA,929236,0.0,80.0
9882,Granite Canon,WY,5940,0.0,80.0
9883,Granite City,IL,1888612,0.0,80.0
9884,Granite Falls,MN,176396,0.0,80.0
9885,Granite Falls,NC,871288,0.0,80.0
9886,Granite Falls,WA,381832,0.0,80.0
9887,Granite Quarry,NC,59004,0.0,80.0
9888,Granite Springs,NY,39644,0.0,80.0
9889,Graniteville,SC,376376,0.0,80.0
9890,Graniteville,VT,41888,0.0,80.0
9891,Grannis,AR,33660,0.0,80.0
9892,Grant,AL,256608,0.0,80.0
9893,Grant,CO,8492,0.0,80.0
9894,Grant,FL,97768,0.0,80.0
9895,Grant,IA,3828,0.0,80.0
9896,Grant,LA,13464,0.0,80.0
9897,Grant,MI,365596,0.0,80.0
9898,Grant,NE,73392,0.0,80.0
9899,Grant,OK,24200,0.0,80.0
9900,Grant City,MO,61292,0.0,80.0
9901,Grant Park,IL,145904,0.0,80.0
9902,Grant Town,WV,28512,0.0,80.0
9903,Grantham,NH,128920,0.0,80.0
9904,Grantham,PA,94072,0.0,80.0
9905,Granton,WI,95348,0.0,80.0
9906,Grants,NM,492844,0.0,80.0
9907,Grants Pass,OR,2884332,0.0,80.0
9908,Grantsboro,NC,93544,0.0,80.0
9909,Grantsburg,IL,31240,0.0,80.0
9910,Grantsburg,IN,8140,0.0,80.0
9911,Grantsburg,WI,199716,0.0,80.0
9912,Grantsville,MD,175296,0.0,80.0
9913,Grantsville,UT,413908,0.0,80.0
9914,Grantsville,WV,93412,0.0,80.0
9915,Grantville,GA,241252,0.0,80.0
9916,Grantville,KS,25212,0.0,80.0
9917,Grantville,PA,162228,0.0,80.0
9918,Granville,IA,33836,0.0,80.0
9919,Granville,IL,105292,0.0,80.0
9920,Granville,MA,87648,0.0,80.0
9921,Granville,ND,23628,0.0,80.0
9922,Granville,NY,303952,0.0,80.0
9923,Granville,OH,572572,0.0,80.0
9924,Granville,PA,15048,0.0,80.0
9925,Granville,TN,19624,0.0,80.0
9926,Granville,VT,12276,0.0,80.0
9927,Granville,WV,34100,0.0,80.0
9928,Granville Summit,PA,37532,0.0,80.0
9929,Grapeland,TX,245432,0.0,80.0
9930,Grapeview,WA,125400,0.0,80.0
9931,Grapeville,PA,22352,0.0,80.0
9932,Grapevine,AR,46420,0.0,80.0
9933,Grapevine,TX,2015816,0.0,80.0
9934,Grasonville,MD,213400,0.0,80.0
9935,Grass Lake,MI,378312,0.0,80.0
9936,Grass Range,MT,17336,0.0,80.0
9937,Grass Valley,CA,1900228,0.0,80.0
9938,Grass Valley,OR,12188,0.0,80.0
9939,Grassflat,PA,21120,0.0,80.0
9940,Grasston,MN,56320,0.0,80.0
9941,Grassy Butte,ND,11000,0.0,80.0
9942,Grassy Creek,NC,27720,0.0,80.0
9943,Gratiot,OH,10780,0.0,80.0
9944,Gratiot,WI,36960,0.0,80.0
9945,Gratis,OH,35992,0.0,80.0
9946,Graton,CA,32560,0.0,80.0
9947,Gratz,PA,35420,0.0,80.0
9948,Gravel Switch,KY,46508,0.0,80.0
9949,Gravelly,AR,4928,0.0,80.0
9950,Gravette,AR,269456,0.0,80.0
9951,Gravity,IA,16104,0.0,80.0
9952,Gravois Mills,MO,209616,0.0,80.0
9953,Grawn,MI,148368,0.0,80.0
9954,Gray,GA,605792,0.0,80.0
9955,Gray,KY,163856,0.0,80.0
9956,Gray,LA,368060,0.0,80.0
9957,Gray,ME,323180,0.0,80.0
9958,Gray,PA,11484,0.0,80.0
9959,Gray Court,SC,434720,0.0,80.0
9960,Gray Hawk,KY,1496,0.0,80.0
9961,Gray Mountain,AZ,2684,0.0,80.0
9962,Gray Summit,MO,31724,0.0,80.0
9963,Grayland,WA,61732,0.0,80.0
9964,Grayling,AK,8492,0.0,80.0
9965,Grayling,MI,427680,0.0,80.0
9966,Graymont,IL,8976,0.0,80.0
9967,Grays Knob,KY,7480,0.0,80.0
9968,Grays River,WA,11924,0.0,80.0
9969,Grayslake,IL,1565476,0.0,80.0
9970,Grayson,GA,880176,0.0,80.0
9971,Grayson,KY,629728,0.0,80.0
9972,Grayson,LA,172656,0.0,80.0
9973,Graysville,AL,102212,0.0,80.0
9974,Graysville,GA,2376,0.0,80.0
9975,Graysville,OH,23804,0.0,80.0
9976,Graysville,PA,32340,0.0,80.0
9977,Graysville,TN,134860,0.0,80.0
9978,Graytown,OH,59576,0.0,80.0
9979,Grayville,IL,88704,0.0,80.0
9980,Great Barrington,MA,358468,0.0,80.0
9981,Great Bend,KS,843524,0.0,80.0
9982,Great Bend,NY,836,0.0,80.0
9983,Great Bend,PA,49632,0.0,80.0
9984,Great Cacapon,WV,74008,0.0,80.0
9985,Great Falls,MT,3100152,0.0,80.0
9986,Great Falls,SC,187132,0.0,80.0
9987,Great Falls,VA,789404,0.0,80.0
9988,Great Lakes,IL,693484,0.0,80.0
9989,Great Meadows,NJ,154660,0.0,80.0
9990,Great Mills,MD,259204,0.0,80.0
9991,Great Neck,NY,1716044,0.0,80.0
9992,Great River,NY,52888,0.0,80.0
9993,Great Valley,NY,80652,0.0,80.0
9994,Greeley,CO,4390188,0.0,80.0
9995,Greeley,IA,22220,0.0,80.0
9996,Greeley,KS,32956,0.0,80.0
9997,Greeley,NE,27720,0.0,80.0
9998,Greeley,PA,58960,0.0,80.0
9999,Greeleyville,SC,105600,0.0,80.0
10000,Green,KS,13728,0.0,80.0
10001,Green Bank,WV,16984,0.0,80.0
10002,Green Bay,VA,48136,0.0,80.0
10003,Green Bay,WI,7739336,0.0,80.0
10004,Green Camp,OH,16192,0.0,80.0
10005,Green Castle,MO,35200,0.0,80.0
10006,Green City,MO,47564,0.0,80.0
10007,Green Cove Springs,FL,1069156,0.0,80.0
10008,Green Forest,AR,312444,0.0,80.0
10009,Green Isle,MN,49104,0.0,80.0
10010,Green Lake,WI,112464,0.0,80.0
10011,Green Lane,PA,185108,0.0,80.0
10012,Green Mountain Falls,CO,40216,0.0,80.0
10013,Green Pond,AL,4048,0.0,80.0
10014,Green Pond,SC,49236,0.0,80.0
10015,Green Ridge,MO,71940,0.0,80.0
10016,Green River,UT,51348,0.0,80.0
10017,Green River,WY,571340,0.0,80.0
10018,Green Road,KY,9592,0.0,80.0
10019,Green Sea,SC,72116,0.0,80.0
10020,Green Spring,WV,25872,0.0,80.0
10021,Green Springs,OH,112772,0.0,80.0
10022,Green Valley,AZ,1140436,0.0,80.0
10023,Green Valley,IL,75108,0.0,80.0
10024,Green Valley,WI,3256,0.0,80.0
10025,Green Valley Lake,CA,17996,0.0,80.0
10026,Green Village,NJ,13376,0.0,80.0
10027,Greenacres,WA,536096,0.0,80.0
10028,Greenback,TN,254012,0.0,80.0
10029,Greenbackville,VA,53988,0.0,80.0
10030,Greenbank,WA,78760,0.0,80.0
10031,Greenbelt,MD,1099252,0.0,80.0
10032,Greenbrae,CA,501556,0.0,80.0
10033,Greenbrier,AR,694144,0.0,80.0
10034,Greenbrier,TN,581900,0.0,80.0
10035,Greenbush,MI,54252,0.0,80.0
10036,Greenbush,MN,69300,0.0,80.0
10037,Greenbush,VA,33924,0.0,80.0
10038,Greencastle,IN,905520,0.0,80.0
10039,Greencastle,PA,819016,0.0,80.0
10040,Greencreek,ID,7700,0.0,80.0
10041,Greendale,WI,594484,0.0,80.0
10042,Greene,IA,82456,0.0,80.0
10043,Greene,ME,189288,0.0,80.0
10044,Greene,NY,257224,0.0,80.0
10045,Greene,RI,94072,0.0,80.0
10046,Greeneville,TN,1895476,0.0,80.0
10047,Greenfield,CA,767360,0.0,80.0
10048,Greenfield,IA,115412,0.0,80.0
10049,Greenfield,IL,86548,0.0,80.0
10050,Greenfield,IN,1666236,0.0,80.0
10051,Greenfield,MA,748220,0.0,80.0
10052,Greenfield,MO,109340,0.0,80.0
10053,Greenfield,NH,76736,0.0,80.0
10054,Greenfield,OH,374660,0.0,80.0
10055,Greenfield,OK,5324,0.0,80.0
10056,Greenfield,TN,161084,0.0,80.0
10057,Greenfield Center,NY,191268,0.0,80.0
10058,Greenfield Park,NY,14212,0.0,80.0
10059,Greenhurst,NY,11088,0.0,80.0
10060,Greenland,MI,9416,0.0,80.0
10061,Greenland,NH,154308,0.0,80.0
10062,Greenlawn,NY,404140,0.0,80.0
10063,Greenleaf,ID,51612,0.0,80.0
10064,Greenleaf,KS,21736,0.0,80.0
10065,Greenleaf,WI,157652,0.0,80.0
10066,Greenmountain,NC,58696,0.0,80.0
10067,Greenock,PA,6336,0.0,80.0
10068,Greenport,NY,172216,0.0,80.0
10069,Greens Fork,IN,63096,0.0,80.0
10070,Greensboro,AL,319264,0.0,80.0
10071,Greensboro,FL,34980,0.0,80.0
10072,Greensboro,GA,475024,0.0,80.0
10073,Greensboro,IN,5940,0.0,80.0
10074,Greensboro,MD,191268,0.0,80.0
10075,Greensboro,NC,13199692,0.0,80.0
10076,Greensboro,PA,69080,0.0,80.0
10077,Greensboro,VT,16896,0.0,80.0
10078,Greensboro Bend,VT,22704,0.0,80.0
10079,Greensburg,IN,897116,0.0,80.0
10080,Greensburg,KS,48884,0.0,80.0
10081,Greensburg,KY,381920,0.0,80.0
10082,Greensburg,LA,220748,0.0,80.0
10083,Greensburg,PA,2526788,0.0,80.0
10084,Greentop,MO,74800,0.0,80.0
10085,Greentown,IN,252736,0.0,80.0
10086,Greentown,PA,196636,0.0,80.0
10087,Greenup,IL,131516,0.0,80.0
10088,Greenup,KY,445412,0.0,80.0
10089,Greenvale,NY,121044,0.0,80.0
10090,Greenview,CA,13288,0.0,80.0
10091,Greenview,IL,62040,0.0,80.0
10092,Greenville,AL,606320,0.0,80.0
10093,Greenville,CA,82060,0.0,80.0
10094,Greenville,FL,183612,0.0,80.0
10095,Greenville,GA,175384,0.0,80.0
10096,Greenville,IA,10428,0.0,80.0
10097,Greenville,IL,442024,0.0,80.0
10098,Greenville,IN,186780,0.0,80.0
10099,Greenville,KY,503844,0.0,80.0
10100,Greenville,ME,78540,0.0,80.0
10101,Greenville,MI,770132,0.0,80.0
10102,Greenville,MO,79112,0.0,80.0
10103,Greenville,MS,1682648,0.0,80.0
10104,Greenville,NC,4723268,0.0,80.0
10105,Greenville,NH,149116,0.0,80.0
10106,Greenville,NY,163064,0.0,80.0
10107,Greenville,OH,972004,0.0,80.0
10108,Greenville,PA,770352,0.0,80.0
10109,Greenville,RI,319352,0.0,80.0
10110,Greenville,SC,8693212,0.0,80.0
10111,Greenville,TX,1485396,0.0,80.0
10112,Greenville,UT,8404,0.0,80.0
10113,Greenville,VA,127116,0.0,80.0
10114,Greenville,WI,374792,0.0,80.0
10115,Greenville,WV,16852,0.0,80.0
10116,Greenville Junction,ME,3872,0.0,80.0
10117,Greenwald,MN,8360,0.0,80.0
10118,Greenway,AR,17556,0.0,80.0
10119,Greenwell Springs,LA,543400,0.0,80.0
10120,Greenwich,CT,1651144,0.0,80.0
10121,Greenwich,KS,3080,0.0,80.0
10122,Greenwich,NJ,34540,0.0,80.0
10123,Greenwich,NY,284856,0.0,80.0
10124,Greenwich,OH,196812,0.0,80.0
10125,Greenwich,UT,3344,0.0,80.0
10126,Greenwood,AR,630828,0.0,80.0
10127,Greenwood,CA,54648,0.0,80.0
10128,Greenwood,DE,300520,0.0,80.0
10129,Greenwood,FL,126236,0.0,80.0
10130,Greenwood,IN,3423200,0.0,80.0
10131,Greenwood,LA,152944,0.0,80.0
10132,Greenwood,MO,332684,0.0,80.0
10133,Greenwood,MS,1089484,0.0,80.0
10134,Greenwood,NE,45452,0.0,80.0
10135,Greenwood,NY,34628,0.0,80.0
10136,Greenwood,SC,2340888,0.0,80.0
10137,Greenwood,VA,19228,0.0,80.0
10138,Greenwood,WI,133100,0.0,80.0
10139,Greenwood Lake,NY,197516,0.0,80.0
10140,Greenwood Springs,MS,36696,0.0,80.0
10141,Greer,AZ,7656,0.0,80.0
10142,Greer,SC,3279100,0.0,80.0
10143,Gregory,AR,1540,0.0,80.0
10144,Gregory,MI,208648,0.0,80.0
10145,Gregory,SD,78760,0.0,80.0
10146,Gregory,TX,84392,0.0,80.0
10147,Greig,NY,7656,0.0,80.0
10148,Grelton,OH,2640,0.0,80.0
10149,Grenada,CA,24728,0.0,80.0
10150,Grenada,MS,793892,0.0,80.0
10151,Grenola,KS,16104,0.0,80.0
10152,Grenora,ND,15796,0.0,80.0
10153,Grenville,NM,5588,0.0,80.0
10154,Grenville,SD,9636,0.0,80.0
10155,Gresham,NE,20020,0.0,80.0
10156,Gresham,OR,3350644,0.0,80.0
10157,Gresham,SC,123200,0.0,80.0
10158,Gresham,WI,76648,0.0,80.0
10159,Grethel,KY,48268,0.0,80.0
10160,Gretna,FL,71632,0.0,80.0
10161,Gretna,LA,2418812,0.0,80.0
10162,Gretna,NE,469612,0.0,80.0
10163,Gretna,VA,341880,0.0,80.0
10164,Grey Eagle,MN,65560,0.0,80.0
10165,Greybull,WY,114532,0.0,80.0
10166,Greycliff,MT,14652,0.0,80.0
10167,Gridley,CA,464772,0.0,80.0
10168,Gridley,IL,87428,0.0,80.0
10169,Gridley,KS,27104,0.0,80.0
10170,Griffin,GA,2684088,0.0,80.0
10171,Griffin,IN,15664,0.0,80.0
10172,Griffith,IN,799568,0.0,80.0
10173,Griffithsville,WV,48004,0.0,80.0
10174,Griffithville,AR,28864,0.0,80.0
10175,Grifton,NC,318384,0.0,80.0
10176,Griggsville,IL,73524,0.0,80.0
10177,Grimes,CA,24816,0.0,80.0
10178,Grimes,IA,411752,0.0,80.0
10179,Grimesland,NC,257928,0.0,80.0
10180,Grimsley,TN,48048,0.0,80.0
10181,Grimstead,VA,5588,0.0,80.0
10182,Grindstone,PA,90552,0.0,80.0
10183,Grinnell,IA,488224,0.0,80.0
10184,Grinnell,KS,22484,0.0,80.0
10185,Griswold,IA,81136,0.0,80.0
10186,Grizzly Flats,CA,48180,0.0,80.0
10187,Groesbeck,TX,304392,0.0,80.0
10188,Groom,TX,33484,0.0,80.0
10189,Grosse Ile,MI,447744,0.0,80.0
10190,Grosse Pointe,MI,2041424,0.0,80.0
10191,Grosse Tete,LA,56540,0.0,80.0
