City,State,Income,IncomeErr,IncomePerCap,IncomePerCapErr
Williamsburg,NM,29356.0,2872.0,18982.0,1561.0
Williamsburg,VA,62174.5,3787.5,31964.5,1812.5
Williamson,GA,40246.0,2344.0,19588.0,802.0
Williamsville,VT,51045.0,1843.0,28473.0,829.0
Williston,FL,39459.0,657.0,21675.0,388.0
Willmar,MN,52632.0,1266.0,27560.0,814.0
Willow,OK,40125.0,4244.0,19552.0,2294.0
Wilmar,AR,32580.0,3772.0,14377.0,1468.0
Wilmington,NC,50088.0,1305.0,29880.0,771.0
Wilmington,NY,52758.0,2159.0,26805.0,1031.0
Wilmore,KS,45288.0,4795.0,23661.0,1989.0
Wilmot,SD,51272.0,5217.0,26741.0,2097.0
Wilsey,KS,47089.0,2822.0,23928.0,1065.0
Wilson,LA,45520.0,2989.0,21348.0,1487.0
Wilton,AR,36205.0,2431.0,19858.0,1315.0
Wimberley,TX,58583.0,2124.0,27398.0,587.0
Winamac,IN,43836.0,2944.0,22798.0,1456.0
Winchester,KY,47959.0,2888.0,25492.0,1417.0
Winchester,OH,35560.0,2552.0,18556.0,910.0
Winchester,VA,57230.5,2954.5,28475.5,1192.5
Winder,GA,72182.0,4982.0,33528.0,1827.0
Windfall,IN,51613.0,3342.0,25868.0,1447.0
Winnebago,NE,41266.0,1617.0,18529.0,1224.0
Winnemucca,NV,45230.0,4919.0,17332.0,1473.0
Winnsboro,TX,43611.5,4223.0,25607.0,2970.0
Winona,KS,46875.0,3369.0,28974.0,2671.0
Winslow,IL,45331.0,1708.0,24253.0,833.0
Winter Park,FL,52476.5,890.0,27286.5,478.0
Winters,TX,41526.0,3777.0,21803.0,1845.0
Winterville,GA,41912.0,2632.0,20857.0,954.0
Wister,OK,39205.0,2991.0,22343.0,1288.0
Witten,SD,37153.0,4351.0,24560.0,2324.0
Wolf Point,MT,40750.0,5191.0,28654.0,3280.0
Woodburn,IA,43327.0,3242.0,22586.0,1119.0
Woodbury,TN,35376.0,1892.0,20534.0,1089.0
Woodland,CA,54989.0,1553.0,28116.0,610.0
Woodland,GA,34078.0,3045.0,18971.0,1385.0
Woodland,MI,54993.0,1364.0,27577.0,561.0
Woodville,VA,57210.0,4021.0,36567.0,3317.0
Woodward,IA,52985.0,2343.0,26935.0,865.0
Worland,WY,46465.0,4578.5,27326.5,2448.0
Worthington,IA,58274.0,2430.0,27563.0,1371.0
Wray,CO,43105.0,4306.0,23246.0,1921.0
Wray,GA,29994.0,2807.0,15316.0,935.0
Wynne,AR,28993.0,2970.0,18377.0,1795.0
Wyoming,MN,71001.0,1943.0,29553.0,760.0
Yabucoa,PR,15627.0,1836.0,7960.0,512.0
Yakutat,AK,72500.0,17223.0,33159.0,6378.0
Yale,SD,46267.0,2209.0,24662.0,1245.0
Yancey,TX,57338.0,2701.0,23830.0,1375.0
Yazoo City,MS,23216.0,3908.0,13503.0,1811.0
Yeso,NM,32500.0,7616.0,24370.0,9885.0
Yoakum,TX,49206.5,3813.5,27853.0,2061.0
York,PA,58269.0,741.0,28403.0,336.0
Yorkshire,OH,54550.0,3033.0,26741.0,1523.0
Young America,IN,42290.0,1971.0,22125.0,1010.0
Young Harris,GA,40799.0,3727.0,21872.0,1385.0
Youngstown,OH,41375.0,729.0,24056.0,447.0
Youngsville,LA,51869.0,995.0,30240.0,657.0
Ypsilanti,MI,61003.0,901.0,34738.0,460.0
Yuma,CO,45541.0,3034.0,24817.0,1936.0
Zachary,LA,49285.0,1121.0,27944.0,493.0
Zalma,MO,39707.0,3795.0,19605.0,1244.0
Zebulon,NC,42713.0,1878.0,23082.0,884.0
Zeigler,IL,39512.0,1552.0,21625.0,615.0
Zenda,KS,50844.0,4433.0,24998.0,1585.0
Zwingle,IA,49028.0,2720.0,25546.0,979.0
