City,population,minimum_age,maximum_age
Knox City,19738,0.0,84.0
Knox Dale,11445,0.0,84.0
Knoxboro,10245,0.0,84.0
Knoxville,203467,0.0,84.0
Kobuk,8228,5.0,84.0
Kodak,13583,0.0,79.0
Kodiak,5184,0.0,84.0
Koeltztown,7694,0.0,84.0
Kohler,8109,0.0,79.0
Kokomo,20151,0.0,84.0
Koloa,9770,0.0,79.0
Konawa,7237,5.0,84.0
Koosharem,7478,5.0,84.0
Kooskia,8697,5.0,84.0
Kootenai,10296,0.0,84.0
Koppel,11138,0.0,84.0
Kopperl,7920,0.0,84.0
Kopperston,8064,0.0,84.0
Korbel,9608,0.0,84.0
Kosciusko,11728,0.0,84.0
Koshkonong,3838,5.0,84.0
Kosse,10728,0.0,84.0
Kossuth,5489,0.0,79.0
Kotlik,6913,0.0,84.0
Kotzebue,10763,0.0,84.0
Kountze,8284,5.0,84.0
Kouts,5434,5.0,84.0
Koyuk,11636,5.0,84.0
Koyukuk,8815,0.0,84.0
Krakow,6800,0.0,84.0
Kramer,12362,0.0,84.0
Kranzburg,7833,5.0,84.0
Krebs,5660,0.0,79.0
Kremlin,18223,0.0,84.0
Kremmling,5912,0.0,84.0
Kresgeville,8635,0.0,84.0
Kress,11955,0.0,84.0
Krotz Springs,5802,0.0,84.0
Krum,11907,0.0,84.0
Krypton,9361,0.0,84.0
Kualapuu,10899,0.0,84.0
Kula,9735,0.0,84.0
Kulm,12380,0.0,84.0
Kulpmont,6388,5.0,84.0
Kuna,10196,0.0,84.0
Kunia,9424,5.0,84.0
Kunkle,9402,0.0,84.0
Kunkletown,8160,10.0,84.0
Kure Beach,10986,0.0,84.0
Kurtistown,7839,0.0,84.0
Kuttawa,7919,0.0,84.0
Kutztown,6973,10.0,84.0
Kwethluk,9416,0.0,84.0
Kwigillingok,7763,0.0,84.0
Kyburz,14673,0.0,84.0
Kykotsmovi Village,5956,0.0,84.0
Kyle,20629,0.0,84.0
Kylertown,5677,0.0,84.0
Kyles Ford,7783,0.0,84.0
La Barge,4894,0.0,84.0
La Belle,20383,0.0,84.0
La Blanca,3944,0.0,84.0
La Canada Flintridge,5548,0.0,79.0
La Center,16303,0.0,84.0
La Conner,10435,0.0,84.0
La Coste,9920,0.0,79.0
La Crescent,8945,0.0,84.0
La Crescenta,7121,0.0,84.0
La Crosse,41429,0.0,84.0
La Cygne,9700,0.0,79.0
La Farge,7771,5.0,84.0
La Fargeville,8881,0.0,84.0
La Fayette,41941,0.0,84.0
La Feria,14104,0.0,84.0
La Follette,4819,0.0,84.0
La Fontaine,5913,10.0,84.0
La Grande,7261,0.0,79.0
La Grange,65389,0.0,84.0
La Grange Park,11529,10.0,84.0
La Habra,5204,0.0,84.0
La Harpe,17377,0.0,84.0
La Honda,10071,0.0,79.0
La Jara,15952,0.0,84.0
La Jolla,9251,0.0,84.0
La Jose,7676,0.0,84.0
La Joya,15867,0.0,84.0
La Junta,8223,0.0,84.0
La Loma,11605,0.0,84.0
La Luz,8237,5.0,84.0
La Madera,9968,0.0,84.0
La Marque,8906,0.0,84.0
La Mesa,20770,0.0,84.0
La Mirada,6473,0.0,84.0
La Moille,6040,5.0,84.0
La Monte,5236,0.0,84.0
La Motte,8713,0.0,84.0
La Palma,4815,0.0,79.0
La Pine,8967,5.0,84.0
La Place,16514,0.0,84.0
La Plata,29760,0.0,84.0
La Pointe,10375,0.0,84.0
La Porte,17043,0.0,84.0
La Porte City,5934,0.0,84.0
La Prairie,7856,0.0,84.0
La Pryor,7990,0.0,84.0
La Puente,11943,0.0,84.0
La Push,12870,0.0,79.0
La Quinta,5172,0.0,74.0
La Rose,5470,0.0,84.0
La Rue,7977,0.0,84.0
La Russell,9649,0.0,84.0
La Sal,10465,0.0,84.0
La Salle,42356,0.0,84.0
La Valle,7808,0.0,84.0
La Vergne,8598,0.0,84.0
La Verkin,7834,0.0,79.0
La Verne,6886,0.0,79.0
La Vernia,7553,0.0,84.0
La Veta,9377,0.0,69.0
La Villa,10679,0.0,79.0
La Vista,10623,0.0,84.0
La Ward,4042,0.0,84.0
Labadie,8018,0.0,84.0
Labadieville,9738,0.0,79.0
Labelle,7730,0.0,84.0
Labolt,10879,0.0,84.0
Lac Du Flambeau,5820,0.0,84.0
Lacarne,12451,0.0,84.0
Lacassine,9130,0.0,84.0
Lacey,11592,0.0,84.0
Laceys Spring,11270,0.0,84.0
Laceyville,6937,0.0,84.0
Lachine,13608,0.0,84.0
Lackawaxen,12268,5.0,84.0
Lackey,5061,0.0,84.0
Laclede,21193,0.0,84.0
Lacombe,7468,0.0,79.0
Lacon,6578,0.0,84.0
Lacona,12703,0.0,84.0
Laconia,26362,0.0,84.0
Lacrosse,7473,0.0,84.0
Ladd,7316,5.0,84.0
Laddonia,10842,5.0,84.0
Ladera Ranch,10258,0.0,84.0
Ladoga,5591,0.0,84.0
Ladonia,10927,0.0,84.0
Ladora,5998,0.0,84.0
Ladson,5493,0.0,84.0
Lady Lake,7937,0.0,84.0
Ladysmith,5558,0.0,84.0
Lafayette,142501,0.0,84.0
Lafayette Hill,8182,0.0,84.0
Lafe,4286,0.0,79.0
Lafferty,8495,0.0,84.0
Lafitte,9973,5.0,79.0
Lagrange,43505,0.0,84.0
Lagrangeville,7090,0.0,84.0
Lagro,6055,0.0,84.0
Laguna,8136,0.0,84.0
Laguna Beach,8300,0.0,84.0
Laguna Hills,6016,0.0,84.0
Laguna Niguel,8606,0.0,79.0
Lagunitas,8342,0.0,79.0
Lahaina,8739,0.0,84.0
Lahmansville,12515,0.0,84.0
Lahoma,6493,0.0,84.0
Laie,7561,0.0,84.0
Laingsburg,5832,0.0,79.0
Lairdsville,7646,0.0,84.0
Lajas,9372,0.0,84.0
Lake,22322,0.0,84.0
Lake Alfred,7526,0.0,84.0
Lake Andes,6342,0.0,84.0
Lake Ann,10723,0.0,79.0
Lake Ariel,14042,0.0,84.0
Lake Arrowhead,9529,0.0,84.0
Lake Arthur,18880,0.0,84.0
Lake Benton,5424,5.0,84.0
Lake Bluff,10453,5.0,84.0
Lake Bronson,6233,0.0,84.0
Lake Butler,5786,0.0,84.0
Lake Charles,44514,0.0,84.0
Lake City,118046,0.0,84.0
Lake Clear,7052,0.0,84.0
Lake Como,20457,0.0,84.0
Lake Cormorant,7213,0.0,84.0
Lake Creek,7430,0.0,84.0
Lake Crystal,5862,0.0,84.0
Lake Dallas,7064,0.0,84.0
Lake Elmo,10001,0.0,84.0
Lake Elmore,4276,0.0,84.0
Lake Elsinore,14954,0.0,84.0
Lake Forest,17372,0.0,84.0
Lake Fork,9438,0.0,84.0
Lake Geneva,4221,0.0,84.0
Lake George,26962,0.0,84.0
Lake Grove,12635,0.0,84.0
Lake Hamilton,11693,0.0,84.0
Lake Harmony,9910,0.0,84.0
Lake Havasu City,20456,0.0,84.0
Lake Helen,10012,5.0,79.0
Lake Hiawatha,6674,0.0,79.0
Lake Hill,8703,0.0,84.0
Lake Hopatcong,13849,0.0,84.0
Lake Hughes,9161,0.0,84.0
Lake Huntington,8518,5.0,84.0
Lake Isabella,10169,0.0,84.0
Lake Jackson,9327,0.0,84.0
Lake Junaluska,7415,0.0,84.0
Lake Katrine,10469,0.0,84.0
Lake Leelanau,16584,0.0,84.0
Lake Lillian,9393,0.0,84.0
Lake Linden,11844,5.0,79.0
Lake Lure,9107,5.0,84.0
Lake Luzerne,9161,0.0,79.0
Lake Lynn,8135,5.0,84.0
Lake Mary,10273,0.0,84.0
Lake Mills,21172,0.0,84.0
Lake Milton,10341,5.0,84.0
Lake Minchumina,9206,0.0,84.0
Lake Nebagamon,10628,0.0,79.0
Lake Norden,8788,0.0,79.0
Lake Odessa,7046,0.0,84.0
Lake Orion,24510,0.0,84.0
Lake Oswego,24488,0.0,84.0
Lake Ozark,8365,0.0,84.0
Lake Panasoffkee,9370,0.0,84.0
Lake Park,15918,0.0,84.0
Lake Peekskill,4075,5.0,74.0
Lake Placid,23941,0.0,84.0
Lake Pleasant,17717,0.0,84.0
Lake Powell,7557,0.0,84.0
Lake Preston,9117,0.0,84.0
Lake Providence,12760,0.0,84.0
Lake Saint Louis,12134,0.0,84.0
Lake Station,5929,0.0,84.0
Lake Stevens,12895,0.0,84.0
Lake Tomahawk,15242,0.0,84.0
Lake Toxaway,9766,0.0,84.0
Lake View,31125,0.0,84.0
Lake Villa,9030,0.0,84.0
Lake Village,17964,0.0,84.0
Lake Waccamaw,8860,5.0,84.0
Lake Wales,22337,0.0,84.0
Lake Wilson,10371,0.0,84.0
Lake Winola,8813,0.0,84.0
Lake Worth,37256,0.0,84.0
Lake Zurich,6652,5.0,84.0
Lake in the Hills,9112,0.0,84.0
Lakebay,8138,0.0,84.0
Lakefield,8088,0.0,84.0
Lakehead,7420,0.0,84.0
Lakehurst,5657,0.0,84.0
Lakeland,106077,0.0,84.0
Lakemont,8951,0.0,84.0
Lakemore,11540,0.0,84.0
Lakeport,7778,0.0,84.0
Lakeshore,6124,10.0,84.0
Lakeside,66398,0.0,84.0
Lakeside Marblehead,5332,0.0,84.0
Laketon,4372,5.0,84.0
Laketown,9651,0.0,84.0
Lakeview,51382,0.0,84.0
Lakeville,60192,0.0,84.0
Lakewood,101015,0.0,84.0
Lakin,11774,0.0,84.0
Lakota,16744,0.0,84.0
Lamar,71084,0.0,84.0
Lambert,15598,0.0,84.0
Lambert Lake,7122,0.0,79.0
Lamberton,10472,0.0,79.0
Lambertville,24046,0.0,84.0
Lambrook,9407,0.0,84.0
Lambsburg,6595,5.0,84.0
Lame Deer,11393,0.0,79.0
Lamesa,6944,0.0,84.0
Lamoille,5373,0.0,84.0
Lamona,7954,0.0,84.0
Lamoni,10420,0.0,84.0
Lamont,44510,0.0,84.0
Lamoure,8732,0.0,84.0
Lampasas,7279,0.0,84.0
Lampe,7093,0.0,84.0
Lamy,8121,5.0,84.0
Lanagan,6106,5.0,84.0
Lanai City,5161,0.0,79.0
Lanark,8149,0.0,79.0
Lanark Village,5392,0.0,84.0
Lancaster,153090,0.0,84.0
Lance Creek,9263,0.0,84.0
Lancing,5363,0.0,84.0
Land O Lakes,21750,0.0,84.0
Land O' Lakes,21257,0.0,84.0
Landenberg,7317,0.0,79.0
Lander,9607,0.0,84.0
Landers,9447,0.0,84.0
Landing,11113,0.0,84.0
Landis,9092,0.0,79.0
Landisburg,6665,0.0,84.0
Landisville,23551,0.0,84.0
Lando,8197,0.0,84.0
Landrum,5482,0.0,84.0
Lane,46828,0.0,84.0
Lane City,9305,0.0,84.0
Lanesboro,19927,0.0,84.0
Lanesville,20161,0.0,84.0
Lanett,9245,0.0,84.0
Laneview,5526,5.0,84.0
Laneville,7376,5.0,74.0
Lanexa,9817,0.0,84.0
Langdon,6294,0.0,84.0
Langeloth,4625,0.0,84.0
Langford,11005,5.0,79.0
Langhorne,5444,0.0,84.0
Langley,48100,0.0,84.0
Langlois,10279,0.0,84.0
Langston,19836,0.0,84.0
Langsville,8201,0.0,84.0
Langtry,9744,0.0,84.0
Lanham,7489,0.0,79.0
Lankin,9542,0.0,84.0
Lannon,8936,0.0,79.0
Lanoka Harbor,3126,0.0,84.0
Lansdale,10631,0.0,84.0
Lansdowne,6863,0.0,84.0
Lanse,18838,5.0,84.0
Lansford,19523,0.0,84.0
Lansing,125934,0.0,84.0
Lantry,10925,0.0,84.0
Laona,7751,0.0,79.0
Laotto,8874,5.0,84.0
Lapaz,14792,5.0,84.0
Lapeer,8551,5.0,84.0
Lapel,12177,0.0,84.0
Lapine,9651,0.0,84.0
Lapoint,7797,0.0,84.0
Laporte,24208,0.0,84.0
Lapwai,8658,5.0,79.0
Laquey,11982,0.0,84.0
Laramie,25228,0.0,84.0
Larchmont,5909,0.0,84.0
Larchwood,6408,0.0,79.0
Laredo,64062,0.0,84.0
Lares,5849,0.0,84.0
Largo,41542,0.0,84.0
Larimer,9285,0.0,84.0
Larimore,9345,0.0,84.0
Larkspur,12285,0.0,84.0
Larned,8395,0.0,84.0
Larose,12421,0.0,84.0
Larrabee,5628,0.0,84.0
Larsen,8166,0.0,84.0
Larsen Bay,5376,0.0,84.0
Larslan,6205,0.0,84.0
Larue,11280,5.0,84.0
Larwill,12022,0.0,79.0
Las Animas,7332,5.0,79.0
Las Cruces,64713,0.0,84.0
Las Marias,5902,0.0,84.0
Las Piedras,9206,0.0,74.0
Las Vegas,304038,0.0,84.0
Lasara,5009,0.0,84.0
Lascassas,13300,0.0,84.0
Lashmeet,5881,0.0,84.0
Latah,7702,0.0,84.0
Latexo,4158,5.0,84.0
Latham,38419,0.0,84.0
Lathrop,14568,0.0,84.0
Latimer,7425,0.0,84.0
Laton,5098,0.0,84.0
Latonia,9682,0.0,84.0
Latrobe,11705,0.0,84.0
Latta,8950,0.0,84.0
Lattimer Mines,8094,0.0,84.0
Lattimore,5941,0.0,79.0
Latty,5483,0.0,84.0
Lauderdale,7013,5.0,84.0
Laughlin,6215,5.0,79.0
Laughlin A F B,7406,0.0,84.0
Laughlintown,8492,0.0,84.0
Laupahoehoe,10725,0.0,79.0
Laura,20320,0.0,84.0
Laurel,106615,0.0,84.0
Laurel Bloomery,7232,0.0,79.0
Laurel Fork,9096,0.0,84.0
Laurel Hill,18188,0.0,84.0
Laurel Springs,14183,0.0,84.0
Laurelton,9523,0.0,84.0
Laurelville,8774,5.0,79.0
Laurens,26408,0.0,84.0
Laurier,12707,0.0,79.0
Laurinburg,7440,0.0,84.0
Laurys Station,3626,0.0,84.0
Lava Hot Springs,7485,0.0,84.0
Lavaca,6933,5.0,84.0
Lavalette,8933,0.0,79.0
Lavallette,6771,0.0,84.0
Laveen,6381,0.0,84.0
Lavelle,7193,0.0,84.0
Laverne,8524,0.0,84.0
Lavina,7951,0.0,84.0
Lavinia,4762,0.0,79.0
Lavon,6818,5.0,84.0
Lavonia,7687,5.0,84.0
Lawai,8641,0.0,84.0
Lawler,6304,0.0,84.0
Lawley,5980,0.0,84.0
Lawn,17965,0.0,84.0
Lawndale,21339,0.0,84.0
Lawnside,7813,0.0,84.0
Lawrence,100728,0.0,84.0
Lawrenceburg,23887,0.0,84.0
Lawrenceville,59953,0.0,84.0
Lawson,6328,0.0,84.0
Lawsonville,5625,0.0,74.0
Lawtell,9045,0.0,84.0
Lawtey,5934,0.0,74.0
Lawton,57285,0.0,84.0
Lawtons,6833,0.0,84.0
Layland,7175,5.0,84.0
Layton,22324,0.0,84.0
Laytonville,5288,0.0,84.0
Lazbuddie,12468,0.0,84.0
Le Center,7914,0.0,84.0
Le Claire,7109,0.0,84.0
Le Grand,21051,0.0,84.0
Le Mars,9120,0.0,84.0
Le Raysville,5409,0.0,84.0
Le Roy,40224,0.0,84.0
Le Sueur,7527,0.0,84.0
Leachville,8514,0.0,84.0
Lead,8646,0.0,84.0
Lead Hill,6086,0.0,84.0
Leadore,9137,0.0,79.0
Leadville,13811,0.0,84.0
Leadwood,6793,0.0,84.0
Leaf River,4590,0.0,84.0
League City,9218,0.0,84.0
Leakesville,9139,0.0,84.0
Leakey,5389,0.0,84.0
Leamington,14152,0.0,84.0
Leander,20349,0.0,84.0
Leasburg,16231,0.0,84.0
Leavenworth,24483,0.0,84.0
Leavittsburg,9558,0.0,84.0
Lebanon,164333,0.0,84.0
Lebanon Junction,7027,0.0,84.0
Lebeau,7424,0.0,84.0
Lebec,3980,0.0,84.0
Leblanc,10329,5.0,84.0
Lebo,13315,0.0,84.0
Leburn,9078,0.0,84.0
Lecanto,11321,0.0,84.0
Leck Kill,14102,0.0,84.0
Leckrone,7057,10.0,84.0
Lecompte,10573,0.0,84.0
Lecompton,7232,0.0,84.0
Ledbetter,11133,0.0,84.0
Ledger,6320,0.0,84.0
Ledgewood,6206,0.0,84.0
Ledyard,13978,0.0,84.0
Lee,40232,0.0,84.0
Lee Center,21062,0.0,84.0
Lee Vining,5527,10.0,79.0
Leechburg,8246,0.0,84.0
Leedey,11442,5.0,84.0
Leeds,46381,0.0,84.0
Leeper,6689,0.0,84.0
Lees Summit,44421,0.0,84.0
Leesburg,94694,0.0,84.0
Leesport,9063,0.0,84.0
Leesville,29868,0.0,84.0
Leeton,5196,15.0,84.0
Leetonia,8315,0.0,84.0
Leetsdale,11708,0.0,84.0
Leflore,7803,0.0,84.0
Lefor,5999,0.0,84.0
Lefors,9326,0.0,84.0
Left Hand,9586,0.0,84.0
Leggett,15590,0.0,84.0
Lehi,9450,0.0,84.0
Lehigh,19104,0.0,84.0
Lehigh Acres,22343,0.0,84.0
Lehighton,5372,0.0,84.0
Lehr,7349,0.0,84.0
Leicester,19415,0.0,84.0
Leigh,5761,10.0,84.0
Leighton,15054,0.0,84.0
Leipsic,11311,5.0,84.0
Leisenring,12314,5.0,84.0
Leitchfield,4573,15.0,84.0
Leiter,10090,0.0,84.0
Leivasy,10453,0.0,84.0
Lejunior,4292,5.0,84.0
Leland,33464,0.0,84.0
Lelia Lake,7697,0.0,84.0
Lemhi,6691,0.0,84.0
Leming,10511,10.0,84.0
Lemitar,7075,0.0,84.0
Lemmon,7867,0.0,79.0
Lemon Cove,14819,0.0,84.0
Lemon Grove,7003,0.0,84.0
Lemont,22844,0.0,84.0
Lemont Furnace,8505,0.0,84.0
Lemoore,6283,0.0,84.0
Lemoyne,14196,5.0,84.0
Lempster,8574,10.0,84.0
Lena,31334,0.0,84.0
Lenapah,10641,0.0,84.0
Lengby,13488,0.0,84.0
Lenhartsville,9876,0.0,84.0
Lennon,6248,0.0,84.0
Lennox,7364,0.0,84.0
Lenoir,6614,5.0,84.0
Lenoir City,14819,0.0,84.0
Lenora,8333,0.0,84.0
Lenorah,7114,5.0,84.0
Lenore,24466,0.0,84.0
Lenox,44128,0.0,84.0
Lenox Dale,6646,5.0,84.0
Lenoxville,6606,10.0,84.0
Lentner,6469,0.0,84.0
Lenzburg,6206,0.0,79.0
Leo,5922,10.0,84.0
Leola,26364,0.0,84.0
Leoma,9786,0.0,84.0
Leominster,6383,0.0,84.0
Leon,41563,0.0,84.0
Leona,11058,0.0,84.0
Leonard,39213,0.0,84.0
Leonardo,11242,0.0,84.0
Leonardsville,5892,0.0,84.0
Leonardtown,8054,5.0,84.0
Leonardville,8008,0.0,84.0
Leonia,7251,0.0,79.0
Leonidas,7974,0.0,84.0
Leonore,8927,0.0,84.0
Leopold,16128,0.0,84.0
Leopolis,5631,0.0,84.0
Leota,6969,5.0,84.0
Leoti,4697,0.0,84.0
Lepanto,13195,0.0,84.0
Lequire,5707,0.0,79.0
Lerna,8795,0.0,84.0
Lerona,9593,0.0,84.0
Leroy,21399,0.0,84.0
Lesage,10954,0.0,79.0
Leslie,39905,0.0,84.0
Lester,21311,0.0,84.0
Lester Prairie,8789,0.0,79.0
Lesterville,21992,0.0,84.0
Letart,11254,0.0,79.0
Letcher,11952,0.0,84.0
Letha,10225,0.0,84.0
Letohatchee,9297,0.0,84.0
Letona,8791,0.0,84.0
Letts,9011,5.0,84.0
Lettsworth,6612,0.0,84.0
Leupp,7400,0.0,79.0
Levan,6682,0.0,84.0
Levant,19196,0.0,84.0
Levasy,7208,10.0,84.0
Levelland,7763,5.0,84.0
Levelock,6488,0.0,84.0
Levels,9351,0.0,84.0
Leverett,5323,0.0,84.0
Levering,8756,5.0,84.0
Levittown,38540,0.0,84.0
Lewellen,7206,10.0,84.0
Lewes,9350,5.0,84.0
Lewis,49430,0.0,84.0
Lewis Center,11823,0.0,79.0
Lewis Run,7775,0.0,84.0
Lewisberry,9837,0.0,84.0
Lewisburg,39726,0.0,84.0
Lewisport,11098,0.0,84.0
Lewiston,65465,0.0,84.0
Lewiston Woodville,6699,0.0,84.0
Lewistown,37142,0.0,84.0
Lewisville,63009,0.0,84.0
Lexa,6722,5.0,84.0
Lexington,294934,0.0,84.0
Lexington Park,8827,0.0,84.0
Libby,6754,5.0,84.0
Liberal,10312,0.0,84.0
Liberty,133799,0.0,84.0
Liberty Center,14794,5.0,84.0
Liberty Hill,14534,0.0,84.0
Liberty Lake,12423,0.0,84.0
Liberty Mills,8457,0.0,84.0
Libertytown,9973,0.0,84.0
Libertyville,17003,0.0,84.0
Library,8080,0.0,79.0
Lick Creek,9178,0.0,79.0
Licking,8795,0.0,84.0
Lickingville,7263,5.0,84.0
Lidgerwood,7606,0.0,84.0
Liebenthal,9832,5.0,84.0
Lignite,10743,5.0,84.0
Lignum,7475,0.0,84.0
Ligonier,14490,0.0,84.0
Liguori,4545,0.0,84.0
Lihue,8242,0.0,84.0
Likely,6169,0.0,84.0
Lilbourn,15762,0.0,84.0
Lilburn,6886,0.0,84.0
Lilesville,5586,0.0,84.0
Lillian,20216,0.0,84.0
Lillie,9233,5.0,84.0
Lillington,7814,0.0,84.0
Lilliwaup,11371,0.0,84.0
Lilly,21993,0.0,84.0
Lily,6334,0.0,84.0
Lily Dale,4068,0.0,84.0
Lima,66131,0.0,84.0
Limaville,8023,0.0,84.0
Lime Springs,8142,0.0,84.0
Limekiln,6601,0.0,84.0
Limerick,11639,5.0,84.0
Limestone,23798,0.0,84.0
Limington,3659,0.0,84.0
Limon,8432,0.0,84.0
Linch,7714,0.0,84.0
Lincoln,329057,0.0,84.0
Lincoln City,14988,0.0,84.0
Lincoln Park,22722,0.0,84.0
Lincoln University,11350,0.0,79.0
Lincolnshire,4010,0.0,79.0
Lincolnton,13035,5.0,79.0
Lincolnville,20089,0.0,84.0
Lincolnwood,9477,5.0,84.0
Lincroft,12044,0.0,84.0
Lind,6787,0.0,84.0
Lindale,19232,0.0,84.0
Linden,108205,0.0,84.0
Lindenhurst,8521,0.0,74.0
Lindenwood,8266,0.0,84.0
Lindley,9383,0.0,84.0
Lindon,14725,0.0,84.0
Lindrith,12035,0.0,84.0
Lindsay,47760,0.0,84.0
Lindsborg,6455,0.0,84.0
Lindsey,5570,0.0,84.0
Lindside,7273,5.0,84.0
Lindstrom,12084,0.0,84.0
Line Lexington,14895,0.0,84.0
Linefork,4802,5.0,84.0
Linesville,6580,0.0,84.0
Lineville,22228,0.0,84.0
Lingle,9676,0.0,79.0
Linkwood,8820,0.0,84.0
Linn,42407,0.0,84.0
Linn Creek,11659,0.0,84.0
Linn Grove,6062,0.0,84.0
Linneus,10019,0.0,84.0
Linthicum Heights,6310,0.0,84.0
Linton,20346,0.0,84.0
Linville,15985,0.0,84.0
Linville Falls,6546,5.0,84.0
Linwood,61744,0.0,84.0
Lipan,13651,0.0,84.0
Lipscomb,7294,0.0,84.0
Lisbon,58462,0.0,84.0
Lisbon Falls,9835,0.0,84.0
Lisco,10420,0.0,84.0
Liscomb,8264,0.0,84.0
Lisle,19002,0.0,84.0
Lisman,6453,0.0,84.0
Lismore,6727,0.0,84.0
Lissie,8758,5.0,84.0
Litchfield,67101,0.0,84.0
Litchfield Park,10738,0.0,84.0
Litchville,8359,0.0,84.0
Lithia,8610,5.0,84.0
Lithia Springs,8995,0.0,84.0
Lithonia,19788,0.0,84.0
Lithopolis,5775,0.0,84.0
Lititz,8216,0.0,84.0
Littcarr,10201,0.0,84.0
Little America,13313,0.0,84.0
Little Birch,7604,5.0,84.0
Little Cedar,10083,0.0,84.0
Little Chute,10182,0.0,84.0
Little Compton,4499,5.0,84.0
Little Deer Isle,8590,0.0,84.0
Little Eagle,9241,0.0,79.0
Little Elm,11635,0.0,84.0
Little Falls,25116,0.0,84.0
Little Ferry,5735,0.0,84.0
Little Genesee,8902,0.0,84.0
Little Hocking,10035,5.0,84.0
Little Lake,11414,0.0,79.0
Little Meadows,7738,5.0,79.0
Little Mountain,9614,0.0,84.0
Little Neck,16486,0.0,84.0
Little Orleans,9991,0.0,79.0
Little Plymouth,6193,10.0,84.0
Little River,38452,0.0,84.0
Little Rock,149347,0.0,84.0
Little Rock Air Force Base,9721,0.0,84.0
Little Silver,9953,0.0,79.0
Little Sioux,10659,0.0,84.0
Little Suamico,6043,0.0,84.0
Little Switzerland,5501,0.0,84.0
Little Valley,7159,0.0,84.0
Little York,18644,0.0,84.0
Littlefield,12462,0.0,84.0
Littlefork,7733,5.0,84.0
Littleriver,8514,5.0,84.0
Littlerock,10727,0.0,84.0
Littlestown,6821,0.0,84.0
Littleton,120446,0.0,84.0
Live Oak,23037,0.0,84.0
Livermore,51950,0.0,84.0
Livermore Falls,7444,0.0,84.0
Liverpool,42362,0.0,84.0
Livingston,64242,0.0,84.0
Livingston Manor,8608,0.0,79.0
Livonia,62352,0.0,84.0
Lizella,11635,0.0,84.0
Lizemores,4265,0.0,84.0
Lizton,6594,0.0,84.0
Llano,21078,0.0,79.0
Llewellyn,6700,0.0,84.0
Lloyd,9394,0.0,84.0
Loa,5922,0.0,74.0
Loachapoka,6881,0.0,79.0
Loami,8409,0.0,84.0
Lobelville,9026,0.0,84.0
Loch Sheldrake,5142,0.0,84.0
Lochbuie,9631,0.0,84.0
Lock Haven,7313,0.0,79.0
Lock Springs,11473,0.0,84.0
Lockbourne,8396,18.0,84.0
Locke,15782,10.0,84.0
Locke Mills,10704,0.0,84.0
Lockeford,9410,0.0,79.0
Lockesburg,7177,5.0,79.0
Lockhart,30175,0.0,84.0
Lockney,3252,5.0,84.0
Lockport,39212,0.0,84.0
Lockridge,6595,0.0,84.0
Lockwood,23366,0.0,84.0
Loco,8905,0.0,79.0
Loco Hills,7727,5.0,84.0
Locust,7085,0.0,84.0
Locust Dale,9690,0.0,79.0
Locust Fork,10962,10.0,84.0
Locust Gap,8363,0.0,79.0
Locust Grove,34421,0.0,84.0
Locust Hill,10191,0.0,84.0
Locust Valley,9290,0.0,84.0
Locustdale,9044,0.0,84.0
Loda,6305,0.0,84.0
Lodge,5365,0.0,84.0
Lodge Grass,9101,0.0,84.0
Lodgepole,15940,0.0,84.0
Lodi,60806,0.0,84.0
Log Lane Village,6931,0.0,79.0
Logan,82504,0.0,84.0
Logandale,9726,5.0,84.0
Logansport,14694,0.0,84.0
Loganton,8882,5.0,84.0
Loganville,17877,0.0,84.0
Logsden,5874,0.0,84.0
Lohman,10031,0.0,84.0
Lohn,9999,0.0,79.0
Lohrville,12863,0.0,84.0
Loiza,4495,0.0,84.0
Loleta,10550,0.0,84.0
Lolita,5172,0.0,79.0
Lolo,7478,5.0,84.0
Loma,12671,0.0,79.0
Loma Linda,9038,5.0,84.0
Loma Mar,7713,0.0,84.0
Loman,8473,0.0,79.0
Lomax,6337,0.0,84.0
Lombard,11377,0.0,84.0
Lometa,8292,5.0,84.0
Lomira,5586,0.0,84.0
Lomita,10664,5.0,84.0
Lompoc,17653,0.0,84.0
Lonaconing,7480,0.0,84.0
London,62466,0.0,84.0
London Mills,9025,0.0,84.0
Londonderry,26663,0.0,84.0
Lone Grove,4886,0.0,84.0
Lone Jack,3795,5.0,84.0
Lone Oak,9813,5.0,74.0
Lone Pine,9379,0.0,84.0
Lone Rock,14313,0.0,84.0
Lone Star,7568,0.0,84.0
Lone Tree,15892,0.0,84.0
Lone Wolf,6481,0.0,84.0
Lonedell,9490,0.0,84.0
Lonepine,3752,0.0,84.0
Long Barn,6389,5.0,74.0
Long Beach,127965,0.0,84.0
Long Bottom,7716,0.0,84.0
Long Branch,18203,0.0,84.0
Long Creek,27044,0.0,84.0
Long Eddy,7110,0.0,84.0
Long Grove,7095,0.0,84.0
Long Island,17971,0.0,84.0
Long Island City,19130,0.0,84.0
Long Key,6228,0.0,84.0
Long Lake,35729,0.0,84.0
Long Lane,5657,0.0,84.0
Long Pine,9559,0.0,84.0
Long Point,7302,0.0,84.0
Long Pond,9218,15.0,84.0
Long Prairie,8234,0.0,79.0
Long Valley,23555,0.0,84.0
Longboat Key,4212,0.0,84.0
Longbranch,10280,0.0,74.0
Longdale,10136,0.0,84.0
Longford,7979,0.0,84.0
Longlake,7203,0.0,84.0
Longmeadow,6503,0.0,84.0
Longmont,21129,0.0,84.0
Longport,9367,0.0,84.0
